BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=14
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=14,run_id=1,scenario_id=509,algorithm=2,trajectory=2,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=1000000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,509,2,20260727,50,1072970,74297,372118,47000,50000,50000,1,0,4195,2067,2089,146766,1657941,25029556,7490132,0
1,509,2,20260727,100,-759458,-71268,92235,47000,50000,47600,2,0,7412365,150238,2078,363965,88319,23689756,4184058,0
1,509,2,20260727,150,-146764,9483,-142280,47000,47600,47037,3,0,11028384,222563,2090,396201,1062586,25896932,1485995,0
1,509,2,20260727,200,945321,60119,82418,47000,47037,46971,4,0,14695336,295903,2077,286879,2030073,25649804,144987,0
1,509,2,20260727,250,-971322,-80157,-84966,47000,46971,46955,5,0,18369804,369395,2079,201637,457865,23626066,17995,0
1,509,2,20260727,300,183401,34111,20364,47000,46955,46988,6,0,21835393,438715,2089,141183,462054,24915616,13222,0
1,509,2,20260727,350,775335,40056,85859,47000,46988,46997,7,0,25737014,516739,2098,99093,2031670,26502600,27032,0
1,509,2,20260727,400,-1062680,-81200,-79827,47000,46997,46999,8,0,29534060,592689,2103,69512,1057403,24363890,12514,0
1,509,2,20260727,450,499758,55400,32587,47000,46999,46999,9,0,29606569,594125,2094,49028,89916,24282118,9436,0
1,509,2,20260727,500,465701,16073,38363,47000,46999,46999,10,0,29604261,594082,2108,34351,1662118,26124168,21196,0
1,509,2,20260727,550,-1072372,-74295,-105962,47000,46999,46999,11,0,29666273,595325,2090,24106,1658148,24829500,23753,0
1,509,2,20260727,600,786643,71265,74331,47000,46999,46999,12,0,29537054,592739,2091,17624,88314,23679248,13548,0
1,509,2,20260727,650,144408,-9482,4271,47000,46999,47000,13,0,29680015,595599,2096,12602,1062577,26002000,15930,0
1,509,2,20260727,700,-932959,-60117,-58368,47000,47000,47000,14,0,29547616,592947,2078,8970,2030062,25887004,21431,0
1,509,2,20260727,750,995760,80154,105401,47000,47000,47000,15,0,29703461,596064,2079,6459,457859,23744622,19200,0
1,509,2,20260727,800,-189277,-34110,-16895,47000,47000,47000,16,0,29548533,592965,2082,4754,462047,24950078,13308,0
1,509,2,20260727,850,-724640,-40055,-39118,47000,47000,47000,17,0,29591306,593820,2086,3363,2031656,26231010,18706,0
1,509,2,20260727,900,1081417,81197,108042,47000,47000,47000,18,0,29797712,597945,2084,2483,1057394,23969578,16340,0
1,509,2,20260727,950,-499868,-55397,-40836,47000,47000,47000,19,0,29648173,594963,2092,4866,89910,24349626,15783,0
1,509,2,20260727,1000,-484437,-16073,-54646,47000,47000,47000,20,0,29591375,593819,2083,3562,1662106,26258660,16574,0
1,509,2,20260727,1050,1065105,74292,95528,47000,47000,47000,21,0,29642295,594845,2092,2552,1657917,24695610,17579,0
1,509,2,20260727,1100,-780363,-71262,-70291,47000,47000,47000,22,0,29723966,596477,2079,1862,88309,23703866,15183,0
1,509,2,20260727,1150,-153185,9481,-11209,47000,47000,47000,23,0,29504001,592079,2102,1529,1062565,25834830,12034,0
1,509,2,20260727,1200,966456,60115,90395,47000,47000,47000,24,0,29654973,595092,2081,1281,2030045,26053278,19484,0
1,509,2,20260727,1250,-979667,-80151,-88406,47000,47000,47000,25,0,29820342,598413,2091,1206,457852,23760462,18656,0
1,509,2,20260727,1300,209946,34108,34944,47000,47000,47000,26,0,29701277,596025,2088,854,462038,24954192,19660,0
1,509,2,20260727,1350,743180,40054,59661,47000,47000,47000,27,0,29540428,592800,2093,621,2031640,26276390,23041,0
