BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=14
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=14,run_id=1,scenario_id=503,algorithm=2,trajectory=1,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=500000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,503,2,20260727,50,442794,74297,195002,49000,50000,50000,1,0,4139,2066,2093,107338,1657941,6367463,1657291,0
1,503,2,20260727,100,-498364,-71268,-102286,49000,50000,49175,2,0,7468788,151371,2105,213595,88319,6263119,156056,0
1,503,2,20260727,150,501708,9483,-1093,49000,49175,49006,3,0,11054235,223082,2115,165568,1062586,6219255,69547,0
1,503,2,20260727,200,-437321,60119,68532,49000,49006,49001,4,0,14799050,297980,2100,116533,2030073,6039386,22846,0
1,503,2,20260727,250,363699,-80157,-83916,49000,49001,49000,5,0,18386468,369733,2112,81762,457865,6139171,12952,0
1,503,2,20260727,300,-325320,34111,15399,49000,49000,49000,6,0,21913926,440282,2091,57518,462054,6238761,12717,0
1,503,2,20260727,350,292625,40056,86238,49000,49000,49000,7,0,25745855,516916,2102,40609,2031670,6221150,25255,0
1,503,2,20260727,400,-148160,-81200,-79528,49000,49000,49000,8,0,29684683,595697,2097,28506,1057403,6266836,11995,0
1,503,2,20260727,450,-39412,55400,33264,49000,49000,49000,9,0,29347669,588949,2079,21268,89916,6325778,9384,0
1,503,2,20260727,500,245464,16073,36881,49000,49000,49000,10,0,29732855,596649,2095,15062,1662118,6222183,20265,0
1,503,2,20260727,550,-442424,-74295,-106157,49000,49000,49000,11,0,29611666,594229,2091,10726,1658148,6299425,22744,0
1,503,2,20260727,600,525623,71265,74925,49000,49000,49000,12,0,29783257,597658,2099,10057,88314,6228030,13212,0
1,503,2,20260727,650,-503745,-9482,3657,49000,49000,49000,13,0,29649060,594976,2095,7758,1062577,6073334,15236,0
1,503,2,20260727,700,449040,-60117,-58188,49000,49000,49000,14,0,29587988,593757,2091,5561,2030062,6168444,20415,0
1,503,2,20260727,750,-338634,80154,106750,49000,49000,49000,15,0,29742526,596846,2081,4093,457859,6159781,18896,0
1,503,2,20260727,800,319178,-34110,-18007,49000,49000,49000,16,0,29580199,593603,2097,3481,462047,6189827,13117,0
1,503,2,20260727,850,-242109,-40055,-37875,49000,49000,49000,17,0,29578713,593571,2094,2625,2031656,6221121,17869,0
1,503,2,20260727,900,167291,81197,107630,49000,49000,49000,18,0,29824778,598490,2073,1965,1057394,6282403,15796,0
1,503,2,20260727,950,39043,-55397,-40827,49000,49000,49000,19,0,30168875,605366,2066,5039,89910,6550820,15348,0
1,503,2,20260727,1000,-264254,-16073,-53547,49000,49000,49000,20,0,29740829,596813,2104,3769,1662106,6337687,15829,0
1,503,2,20260727,1050,435386,74292,94274,49000,49000,49000,21,0,29531556,592626,2094,2661,1657917,6170791,16928,0
1,503,2,20260727,1100,-519414,-71262,-70876,49000,49000,49000,22,0,29662855,595254,2082,2653,88309,6315401,14841,0
1,503,2,20260727,1150,494647,9481,-10026,49000,49000,49000,23,0,29652872,595057,2113,2348,1062565,6099225,11624,0
1,503,2,20260727,1200,-414902,60115,90100,49000,49000,49000,24,0,29590550,593805,2083,2024,2030045,6081733,18381,0
1,503,2,20260727,1250,354100,-80151,-88365,49000,49000,49000,25,0,29821726,598430,2094,1550,457852,6037721,18081,0
1,503,2,20260727,1300,-298243,34108,36015,49000,49000,49000,26,0,29654308,595085,2082,1393,462038,6130679,19323,0
1,503,2,20260727,1350,260829,40054,58629,49000,49000,49000,27,0,29507150,592134,2104,1235,2031640,6202398,22150,0
1,503,2,20260727,1400,-150162,-81194,-86141,49000,49000,49000,28,0,29570568,593413,2086,1024,1057385,6187019,12588,0
1,503,2,20260727,1450,-13468,55395,62683,49000,49000,49000,29,0,29626653,594528,2086,2709,89904,6382048,10081,0
1,503,2,20260727,1500,249429,16072,38354,49000,49000,49000,30,0,29614807,594291,2111,2158,1662092,6301528,21375,0
1,503,2,20260727,1550,-435578,-74289,-95435,49000,49000,49000,31,0,29648009,594954,2094,1660,1657905,6298575,15666,0
1,503,2,20260727,1600,501203,71259,62004,49000,49000,49000,32,0,29761553,597220,2086,2290,88304,6073130,15794,0
1,503,2,20260727,1650,-476521,-9481,32902,49000,49000,49000,33,0,29702366,596034,2082,2529,1062555,6210203,18594,0
1,503,2,20260727,1700,435738,-60113,-70589,49000,49000,49000,34,0,29444560,590887,2088,1807,2030032,6068236,14732,0
1,503,2,20260727,1750,-383116,80148,62921,49000,49000,49000,35,0,29255602,587108,2085,1472,457846,6195021,11665,0
1,503,2,20260727,1800,308519,-34106,-33655,49000,49000,49000,36,0,29583523,593665,2081,2068,462032,6254185,10515,0
1,503,2,20260727,1850,-258985,-40053,-50484,49000,49000,49000,37,0,29720727,596410,2099,1793,2031627,6190930,19656,0
1,503,2,20260727,1900,132248,81191,71969,49000,49000,49000,38,0,29963161,601254,2078,1455,1057376,6126306,14338,0
1,503,2,20260727,1950,38117,-55392,-28774,49000,49000,49000,39,0,29656080,595114,2085,5633,89899,8812725,14618,0
1,503,2,20260727,2000,-231160,-16072,-15756,49000,49000,49000,40,0,29687703,595748,2083,4370,1662081,6354959,15180,0
1,503,2,20260727,2050,451461,74286,102388,49000,49000,49000,41,0,29709688,596187,2099,3286,1657894,6409852,18866,0
1,503,2,20260727,2100,-520733,-71256,-70218,49000,49000,49000,42,0,29551741,593032,2081,2557,88299,6227335,11574,0
1,503,2,20260727,2150,503919,9480,-385,49000,49000,49000,43,0,29799199,597981,2093,2265,1062546,6121538,16427,0
1,503,2,20260727,2200,-435388,60111,72719,49000,49000,49000,44,0,29550967,593017,2097,1670,2030021,6108336,16088,0
1,503,2,20260727,2250,353886,-80145,-91661,49000,49000,49000,45,0,29715378,596301,2084,1418,457840,6067316,15824,0
1,503,2,20260727,2300,-314829,34104,20744,49000,49000,49000,46,0,29692848,595856,2088,1406,462025,6155413,12111,0
1,503,2,20260727,2350,234162,40051,28793,49000,49000,49000,47,0,29693985,595876,2098,1431,2031615,6091007,17831,0
1,503,2,20260727,2400,-156693,-81188,-94214,49000,49000,49000,48,0,29770532,597403,2097,1068,1057368,6466333,17074,0
