BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15,run_id=1,scenario_id=509,algorithm=2,trajectory=2,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=1000000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,509,2,20260727,50,1072970,74297,372075,47000,50000,50000,1,0,3789,1209,1173,148120,1657941,25029556,7489827,0
1,509,2,20260727,100,-759458,-71268,92244,47000,50000,47600,2,0,4117395,83454,1153,370175,88319,23689756,4176841,0
1,509,2,20260727,150,-146764,9483,-142206,47000,47600,47037,3,0,6128510,123680,1154,404774,1062586,25896932,1481677,0
1,509,2,20260727,200,945321,60119,82405,47000,47037,46971,4,0,8162482,164360,1153,293208,2030073,25649804,144885,0
1,509,2,20260727,250,-971322,-80157,-84965,47000,46971,46955,5,0,10204691,205207,1162,206214,457865,23626066,17992,0
1,509,2,20260727,300,183401,34111,20364,47000,46955,46988,6,0,12141296,243945,1169,144393,462054,24915616,13222,0
1,509,2,20260727,350,775335,40056,85859,47000,46988,46997,7,0,14284651,286806,1161,101350,2031670,26502600,27032,0
1,509,2,20260727,400,-1062680,-81200,-79827,47000,46997,46999,8,0,16644445,334007,1168,71103,1057403,24363890,12514,0
1,509,2,20260727,450,499758,55400,32587,47000,46999,46999,9,0,16699364,335098,1157,50449,89916,24282118,9436,0
1,509,2,20260727,500,465701,16073,38363,47000,46999,46999,10,0,16680294,334716,1157,35348,1662118,26124168,21196,0
1,509,2,20260727,550,-1072372,-74295,-105962,47000,46999,46999,11,0,16738941,335891,1159,24806,1657929,24829500,23753,0
1,509,2,20260727,600,786643,71265,74331,47000,46999,46999,12,0,16713540,335383,1165,18634,88314,23679248,13548,0
1,509,2,20260727,650,144408,-9482,4271,47000,46999,47000,13,0,16891771,338947,1162,13328,1062577,26002000,15930,0
1,509,2,20260727,700,-932959,-60117,-58368,47000,47000,47000,14,0,16744269,335998,1155,9484,2030062,25887004,21431,0
1,509,2,20260727,750,995760,80154,105401,47000,47000,47000,15,0,16831266,337738,1155,6848,457859,23744622,19200,0
1,509,2,20260727,800,-189277,-34110,-16895,47000,47000,47000,16,0,16684702,334806,1159,5063,462047,24950078,13308,0
1,509,2,20260727,850,-724640,-40055,-39118,47000,47000,47000,17,0,16693756,334985,1157,3581,2031656,26231010,18706,0
1,509,2,20260727,900,1081417,81197,108042,47000,47000,47000,18,0,16812420,337357,1160,2645,1057394,23969578,16340,0
1,509,2,20260727,950,-499868,-55397,-40836,47000,47000,47000,19,0,16759936,336312,1159,7259,89910,24349626,15783,0
1,509,2,20260727,1000,-484437,-16073,-54646,47000,47000,47000,20,0,16751967,336148,1159,5245,1662106,26258660,16574,0
1,509,2,20260727,1050,1065105,74292,95528,47000,47000,47000,21,0,16801856,337150,1154,3733,1657917,24695610,17579,0
1,509,2,20260727,1100,-780363,-71262,-70291,47000,47000,47000,22,0,16841654,337948,1163,2741,88309,23703866,15183,0
1,509,2,20260727,1150,-153185,9481,-11209,47000,47000,47000,23,0,16719731,335508,1160,2161,1062565,25834830,12034,0
1,509,2,20260727,1200,966456,60115,90395,47000,47000,47000,24,0,16708056,335272,1153,1732,2030045,26053278,19484,0
1,509,2,20260727,1250,-979667,-80151,-88406,47000,47000,47000,25,0,16802793,337173,1162,1571,457852,23760462,18656,0
1,509,2,20260727,1300,209946,34108,34944,47000,47000,47000,26,0,16766383,336441,1163,1111,462038,24954192,19660,0
1,509,2,20260727,1350,743180,40054,59661,47000,47000,47000,27,0,16711788,335344,1157,802,2031640,26276390,23041,0
1,509,2,20260727,1400,-1063895,-81194,-85169,47000,47000,47000,28,0,16828558,337686,1158,636,1057385,24083432,13013,0
1,509,2,20260727,1450,525187,55395,61953,47000,47000,47000,29,0,16760718,336325,1158,2136,89904,24228478,10121,0
1,509,2,20260727,1500,469557,16072,39669,47000,47000,47000,30,0,16818381,337479,1161,1546,1662092,26218576,22406,0
1,509,2,20260727,1550,-1065068,-74289,-95729,47000,47000,47000,31,0,16819418,337504,1166,1161,1657905,24848884,16307,0
1,509,2,20260727,1600,762079,71259,61313,47000,47000,47000,32,0,16695907,335029,1159,6578,88304,23408372,16253,0
1,509,2,20260727,1650,170992,-9481,33242,47000,47000,47000,33,0,16748425,336081,1161,5182,1062555,26166648,19123,0
1,509,2,20260727,1700,-944979,-60113,-71809,47000,47000,47000,34,0,16678894,334688,1157,3683,2030032,25750112,15496,0
1,509,2,20260727,1750,950026,80148,62301,47000,47000,47000,35,0,16779530,336704,1163,3005,457846,23552372,11905,0
1,509,2,20260727,1800,-199403,-34106,-31390,47000,47000,47000,36,0,16802844,337169,1165,2814,462032,24792440,10715,0
1,509,2,20260727,1850,-741157,-40053,-51736,47000,47000,47000,37,0,16781781,336745,1157,2097,2031627,26382604,20298,0
1,509,2,20260727,1900,1045587,81191,71183,47000,47000,47000,38,0,16820617,337527,1175,2091,1057376,23806318,15115,0
1,509,2,20260727,1950,-500280,-55392,-27185,47000,47000,47000,39,0,16779370,336703,1171,3231,89899,24341802,14447,0
1,509,2,20260727,2000,-451231,-16072,-16662,47000,47000,47000,40,0,16635065,333813,1158,2340,1662081,26279358,15792,0
1,509,2,20260727,2050,1080722,74286,102824,47000,47000,47000,41,0,16771730,336547,1161,1669,1657894,25151736,19690,0
1,509,2,20260727,2100,-781536,-71256,-69961,47000,47000,47000,42,0,16746988,336051,1160,3734,88299,23573962,11851,0
1,509,2,20260727,2150,-143275,9480,-1063,47000,47000,47000,43,0,16792508,336963,1155,2805,1062546,25875160,16881,0
1,509,2,20260727,2200,944686,60111,74063,47000,47000,47000,44,0,16786909,336847,1154,2048,2030021,25695404,17082,0
1,509,2,20260727,2250,-978629,-80145,-92014,47000,47000,47000,45,0,16850648,338128,1164,1517,457840,23695424,16039,0
1,509,2,20260727,2300,192828,34104,19247,47000,47000,47000,46,0,16833407,337783,1167,1138,462025,24856124,12348,0
1,509,2,20260727,2350,716154,40051,29016,47000,47000,47000,47,0,16733969,335792,1160,927,2031615,26442398,18277,0
1,509,2,20260727,2400,-1069639,-81188,-95477,47000,47000,47000,48,0,16693941,334992,1159,941,1057368,24059784,17555,0
1,509,2,20260727,2450,508298,55390,44465,47000,47000,47000,49,0,16670831,334528,1160,700,89894,24097314,13566,0
1,509,2,20260727,2500,458370,16072,22425,47000,47000,47000,50,0,16774720,336607,1158,577,1662069,26202188,17277,0
1,509,2,20260727,2550,-1078578,-74284,-110691,47000,47000,47000,51,0,16791632,336944,1156,514,1657882,24710242,27290,0
1,509,2,20260727,2600,764641,71253,58339,47000,47000,47000,52,0,16794111,336996,1161,1818,88294,23483320,7974,0
