BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15,run_id=1,scenario_id=511,algorithm=2,trajectory=3,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=500000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,511,2,20260727,50,442794,74297,194997,49000,50000,50000,1,0,3785,1208,1158,109968,1657941,6367463,1657239,0
1,511,2,20260727,100,-498364,-71268,-102186,49000,50000,49175,2,0,4146892,84041,1150,263882,88319,6263119,155789,0
1,511,2,20260727,150,501708,9483,-1125,49000,49175,49006,3,0,6142956,123968,1161,201845,1062586,6219255,69263,0
1,511,2,20260727,200,-437321,60119,68534,49000,49006,49001,4,0,8215662,165422,1162,141949,2030073,6039386,22843,0
1,511,2,20260727,250,363699,-80157,-83916,49000,49001,49000,5,0,10218109,205476,1169,99588,457865,6139171,12952,0
1,511,2,20260727,300,-325320,34111,15399,49000,49000,49000,6,0,12191455,244943,1164,70043,462054,6238761,12716,0
1,511,2,20260727,350,292625,40056,86238,49000,49000,49000,7,0,14304622,287203,1159,49390,2031670,6221150,25255,0
1,511,2,20260727,400,-148160,-81200,-79528,49000,49000,49000,8,0,16736541,335846,1165,34659,1057403,6266836,11995,0
1,511,2,20260727,450,-39412,55400,33264,49000,49000,49000,9,0,16585310,332817,1153,26662,89916,6325778,9384,0
1,511,2,20260727,500,245464,16073,36881,49000,49000,49000,10,0,16799573,337099,1155,18846,1662118,6222183,20265,0
1,511,2,20260727,550,-442424,-74295,-106157,49000,49000,49000,11,0,16763617,336381,1158,13384,1657929,6299425,22744,0
1,511,2,20260727,600,525623,71265,74925,49000,49000,49000,12,0,16853075,338170,1166,13693,88314,6228030,13212,0
1,511,2,20260727,650,-503745,-9482,3657,49000,49000,49000,13,0,16818226,337474,1161,10355,1062577,6073334,15236,0
1,511,2,20260727,700,449040,-60117,-58188,49000,49000,49000,14,0,16793199,336976,1160,7384,2030062,6168444,20415,0
1,511,2,20260727,750,-338634,80154,106750,49000,49000,49000,15,0,16862399,338360,1157,5401,457859,6159781,18896,0
1,511,2,20260727,800,319178,-34110,-18007,49000,49000,49000,16,0,16684129,334797,1162,4495,462047,6189827,13117,0
1,511,2,20260727,850,-242109,-40055,-37875,49000,49000,49000,17,0,16704762,335206,1159,3342,2031656,6221121,17869,0
1,511,2,20260727,900,167291,81197,107630,49000,49000,49000,18,0,16841480,337939,1149,2477,1057394,6282403,15796,0
1,511,2,20260727,950,39043,-55397,-40827,49000,49000,49000,19,0,17004316,341194,1151,8100,89910,6550820,15348,0
