BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15,run_id=1,scenario_id=507,algorithm=2,trajectory=2,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=500000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,507,2,20260727,50,579345,74297,236895,47000,50000,50000,1,0,3795,1212,1158,95330,1657941,6277437,1860431,0
1,507,2,20260727,100,-405053,-71268,19958,47000,50000,47712,2,0,4152248,84149,1148,317013,88319,5929631,1063934,0
1,507,2,20260727,150,-69791,9483,-82174,47000,47712,47103,3,0,6100665,123123,1158,291980,1062586,6494378,399254,0
1,507,2,20260727,200,500463,60119,79221,47000,47103,46988,4,0,8223595,165581,1155,207938,2030073,6382254,67028,0
1,507,2,20260727,250,-525350,-80157,-83998,47000,46988,46997,5,0,10296329,207040,1156,146429,457865,5902362,16459,0
1,507,2,20260727,300,103973,34111,14281,47000,46997,46999,6,0,12315899,247432,1160,102675,462054,6210737,12919,0
1,507,2,20260727,350,422771,40056,87410,47000,46999,46999,7,0,14361261,288336,1158,72015,2031670,6683015,26310,0
1,507,2,20260727,400,-568813,-81200,-79682,47000,46999,46999,8,0,16750741,336129,1170,50528,1057403,6148074,12511,0
1,507,2,20260727,450,271743,55400,32426,47000,46999,46999,9,0,16747081,336053,1158,36201,89916,6099679,9450,0
1,507,2,20260727,500,239912,16073,38400,47000,46999,46999,10,0,16695661,335022,1156,25372,1662118,6491557,21179,0
1,507,2,20260727,550,-578958,-74295,-105963,47000,46999,47000,11,0,16767764,336466,1161,17823,1657929,6180767,23755,0
1,507,2,20260727,600,432396,71265,74329,47000,47000,47000,12,0,16777746,336664,1153,13749,88314,5930180,13550,0
1,507,2,20260727,650,67461,-9482,4271,47000,47000,47000,13,0,16894697,339002,1155,9908,1062577,6554196,15930,0
1,507,2,20260727,700,-488290,-60117,-58368,47000,47000,47000,14,0,16745231,336015,1161,7090,2030062,6505875,21431,0
1,507,2,20260727,750,549983,80154,105401,47000,47000,47000,15,0,16944596,340005,1160,5172,457859,5969034,19200,0
1,507,2,20260727,800,-109889,-34110,-16895,47000,47000,47000,16,0,16714252,335397,1161,3890,462047,6233195,13308,0
1,507,2,20260727,850,-372223,-40055,-39118,47000,47000,47000,17,0,16724554,335603,1158,2760,2031656,6550493,18706,0
1,507,2,20260727,900,587764,81197,108042,47000,47000,47000,18,0,16813970,337390,1160,2071,1057394,5958249,16340,0
1,507,2,20260727,950,-271957,-55397,-40836,47000,47000,47000,19,0,16844418,338002,1159,6857,89910,6141449,15783,0
1,507,2,20260727,1000,-258740,-16073,-54646,47000,47000,47000,20,0,16800115,337111,1151,4963,1662106,6563156,16574,0
1,507,2,20260727,1050,571903,74292,95529,47000,47000,47000,21,0,16843724,337983,1153,3536,1657917,6119148,17579,0
1,507,2,20260727,1100,-426273,-71262,-70291,47000,47000,47000,22,0,16835904,337834,1163,2603,88309,5947662,15183,0
1,507,2,20260727,1150,-76265,9481,-11209,47000,47000,47000,23,0,16840374,337919,1164,2065,1062565,6476236,12034,0
1,507,2,20260727,1200,521975,60115,90396,47000,47000,47000,24,0,16649322,334098,1163,1665,2030045,6596552,19484,0
1,507,2,20260727,1250,-534086,-80151,-88406,47000,47000,47000,25,0,16759358,336296,1153,1523,457852,5979558,18656,0
1,507,2,20260727,1300,130599,34108,34945,47000,47000,47000,26,0,16740341,335918,1156,1078,462038,6243490,19660,0
1,507,2,20260727,1350,390911,40054,59661,47000,47000,47000,27,0,16706329,335236,1159,778,2031640,6579332,23041,0
1,507,2,20260727,1400,-570456,-81194,-85170,47000,47000,47000,28,0,16780644,336725,1162,620,1057385,6018892,13013,0
1,507,2,20260727,1450,297380,55395,61953,47000,47000,47000,29,0,16804350,337200,1160,2124,89904,6083955,10121,0
1,507,2,20260727,1500,243952,16072,39669,47000,47000,47000,30,0,16798160,337074,1153,1538,1662092,6549327,22406,0
1,507,2,20260727,1550,-572078,-74289,-95729,47000,47000,47000,31,0,16775148,336615,1154,1156,1657905,6200209,16307,0
1,507,2,20260727,1600,408146,71259,61313,47000,47000,47000,32,0,16776878,336654,1162,6574,88304,5807136,16253,0
1,507,2,20260727,1650,94099,-9481,33242,47000,47000,47000,33,0,16702816,335164,1153,5179,1062555,6649531,19123,0
1,507,2,20260727,1700,-500687,-60113,-71809,47000,47000,47000,34,0,16715926,335427,1163,3681,2030032,6447623,15496,0
1,507,2,20260727,1750,504639,80148,62301,47000,47000,47000,35,0,16810820,337327,1154,3003,457846,5881278,11905,0
1,507,2,20260727,1800,-120097,-34106,-31390,47000,47000,47000,36,0,16762398,336358,1167,2813,462032,6165896,10715,0
