BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15,run_id=1,scenario_id=506,algorithm=3,trajectory=2,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=200000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,506,3,20260727,50,283169,74297,155788,47000,50000,50000,1,0,4042,1219,1167,27695,1657941,1021264,301825,0
1,506,3,20260727,100,-192409,-71268,-23413,47000,50000,48125,2,0,4153861,84183,1152,193438,88319,957031,185039,0
1,506,3,20260727,150,-23607,9483,-47729,47000,48125,47281,3,0,6111895,123345,1150,155917,1062586,1051298,87861,0
1,506,3,20260727,200,233548,60119,77251,47000,47281,47107,4,0,8177550,164663,1158,110408,2030073,1012148,39594,0
1,506,3,20260727,250,-257767,-80157,-82675,47000,47107,47026,5,0,10232531,205763,1162,78287,457865,947276,15756,0
1,506,3,20260727,300,56316,34111,12952,47000,47026,47006,6,0,12262581,246365,1159,55225,462054,989586,13073,0
1,506,3,20260727,350,211232,40056,87679,47000,47006,47001,7,0,14383725,288785,1163,38783,2031670,1103500,26249,0
1,506,3,20260727,400,-272492,-81200,-79656,47000,47001,47000,8,0,16841107,337935,1162,27260,1057403,1015029,12520,0
1,506,3,20260727,450,134933,55400,32399,47000,47000,47000,9,0,16900593,339120,1150,19941,89916,993655,9453,0
1,506,3,20260727,500,104439,16073,38407,47000,47000,47000,9,1,1713,1142,1154,13990,1662118,1025453,21176,0
1,506,3,20260727,550,-282910,-74295,-105963,47000,47000,47000,9,1,1573,1140,1163,9855,1657929,981445,23756,0
1,506,3,20260727,600,219847,71265,74326,47000,47000,47000,10,1,16845410,338017,1160,8174,88314,959303,13550,0
1,506,3,20260727,650,21293,-9482,4273,47000,47000,47000,10,2,1605,1144,1158,6006,1062577,1078617,15930,0
1,506,3,20260727,700,-221489,-60117,-58369,47000,47000,47000,10,2,1577,1141,1157,4358,2030062,1062268,21430,0
1,506,3,20260727,750,282517,80154,105400,47000,47000,47000,10,2,1598,1141,1154,3260,457859,977913,19200,0
1,506,3,20260727,800,-62257,-34110,-16894,47000,47000,47000,10,2,1569,1143,1157,2551,462047,999670,13308,0
