BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15,run_id=1,scenario_id=508,algorithm=3,trajectory=2,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=500000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,508,3,20260727,50,579345,74297,236895,47000,50000,50000,1,0,4057,1216,1157,95330,1657941,6277437,1860431,0
1,508,3,20260727,100,-405053,-71268,19958,47000,50000,47712,2,0,4152285,84149,1147,317013,88319,5929631,1063934,0
1,508,3,20260727,150,-69791,9483,-82174,47000,47712,47103,3,0,6100702,123122,1157,291980,1062586,6494378,399254,0
1,508,3,20260727,200,500463,60119,79221,47000,47103,46988,4,0,8223632,165581,1154,207938,2030073,6382254,67028,0
1,508,3,20260727,250,-525350,-80157,-83998,47000,46988,46997,5,0,10296366,207040,1155,146429,457865,5902362,16459,0
1,508,3,20260727,300,103973,34111,14281,47000,46997,46999,6,0,12315936,247432,1159,102675,462054,6210737,12919,0
1,508,3,20260727,350,422771,40056,87410,47000,46999,46999,7,0,14361298,288336,1157,72015,2031670,6683015,26310,0
1,508,3,20260727,400,-568813,-81200,-79682,47000,46999,46999,8,0,16750778,336129,1169,50528,1057403,6148074,12511,0
1,508,3,20260727,450,271743,55400,32426,47000,46999,46999,9,0,16747344,336057,1157,36201,89916,6099679,9450,0
1,508,3,20260727,500,239912,16073,38400,47000,46999,46999,10,0,16695477,335017,1155,25372,1662118,6491557,21179,0
1,508,3,20260727,550,-578958,-74295,-105963,47000,46999,47000,11,0,16767919,336468,1160,17823,1657929,6180767,23755,0
1,508,3,20260727,600,432396,71265,74329,47000,47000,47000,11,1,1818,1145,1152,13749,88314,5930180,13550,0
1,508,3,20260727,650,67461,-9482,4271,47000,47000,47000,11,1,1599,1139,1154,9908,1062577,6554196,15930,0
1,508,3,20260727,700,-488290,-60117,-58368,47000,47000,47000,12,1,16745393,336017,1160,7090,2030062,6505875,21431,0
1,508,3,20260727,750,549983,80154,105401,47000,47000,47000,12,2,1616,1145,1159,5172,457859,5969034,19200,0
1,508,3,20260727,800,-109889,-34110,-16895,47000,47000,47000,12,2,1604,1143,1160,3890,462047,6233195,13308,0
1,508,3,20260727,850,-372223,-40055,-39118,47000,47000,47000,12,2,1563,1142,1157,2760,2031656,6550493,18706,0
1,508,3,20260727,900,587764,81197,108042,47000,47000,47000,12,2,1568,1141,1159,2071,1057394,5958249,16340,0
1,508,3,20260727,950,-271957,-55397,-40836,47000,47000,47000,12,2,1577,1145,1158,6857,89910,6141449,15783,0
1,508,3,20260727,1000,-258740,-16073,-54646,47000,47000,47000,12,2,1574,1139,1150,4963,1662106,6563156,16574,0
1,508,3,20260727,1050,571903,74292,95529,47000,47000,47000,12,2,1590,1140,1152,3536,1657917,6119148,17579,0
1,508,3,20260727,1100,-426273,-71262,-70291,47000,47000,47000,12,2,1548,1146,1162,2603,88309,5947662,15183,0
