BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15,run_id=1,scenario_id=503,algorithm=2,trajectory=1,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=500000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,503,2,20260727,50,442794,74297,194997,49000,50000,50000,1,0,3786,1209,1159,109968,1657941,6367463,1657239,0
1,503,2,20260727,100,-498364,-71268,-102186,49000,50000,49175,2,0,4146893,84042,1151,263882,88319,6263119,155789,0
1,503,2,20260727,150,501708,9483,-1125,49000,49175,49006,3,0,6142957,123969,1162,201845,1062586,6219255,69263,0
1,503,2,20260727,200,-437321,60119,68534,49000,49006,49001,4,0,8215663,165423,1163,141949,2030073,6039386,22843,0
1,503,2,20260727,250,363699,-80157,-83916,49000,49001,49000,5,0,10218110,205477,1170,99588,457865,6139171,12952,0
1,503,2,20260727,300,-325320,34111,15399,49000,49000,49000,6,0,12191456,244944,1165,70043,462054,6238761,12716,0
1,503,2,20260727,350,292625,40056,86238,49000,49000,49000,7,0,14304623,287204,1160,49390,2031670,6221150,25255,0
1,503,2,20260727,400,-148160,-81200,-79528,49000,49000,49000,8,0,16736542,335847,1166,34659,1057403,6266836,11995,0
1,503,2,20260727,450,-39412,55400,33264,49000,49000,49000,9,0,16585311,332818,1154,26662,89916,6325778,9384,0
1,503,2,20260727,500,245464,16073,36881,49000,49000,49000,10,0,16799574,337100,1156,18846,1662118,6222183,20265,0
1,503,2,20260727,550,-442424,-74295,-106157,49000,49000,49000,11,0,16763618,336382,1159,13384,1657929,6299425,22744,0
1,503,2,20260727,600,525623,71265,74925,49000,49000,49000,12,0,16853076,338171,1167,13693,88314,6228030,13212,0
1,503,2,20260727,650,-503745,-9482,3657,49000,49000,49000,13,0,16818227,337475,1162,10355,1062577,6073334,15236,0
1,503,2,20260727,700,449040,-60117,-58188,49000,49000,49000,14,0,16793200,336977,1161,7384,2030062,6168444,20415,0
1,503,2,20260727,750,-338634,80154,106750,49000,49000,49000,15,0,16862400,338361,1158,5401,457859,6159781,18896,0
1,503,2,20260727,800,319178,-34110,-18007,49000,49000,49000,16,0,16684130,334798,1163,4495,462047,6189827,13117,0
1,503,2,20260727,850,-242109,-40055,-37875,49000,49000,49000,17,0,16704763,335207,1160,3342,2031656,6221121,17869,0
1,503,2,20260727,900,167291,81197,107630,49000,49000,49000,18,0,16841481,337940,1150,2477,1057394,6282403,15796,0
1,503,2,20260727,950,39043,-55397,-40827,49000,49000,49000,19,0,17004317,341195,1152,8100,89910,6550820,15348,0
1,503,2,20260727,1000,-264254,-16073,-53547,49000,49000,49000,20,0,16840225,337916,1163,5923,1662106,6337687,15829,0
1,503,2,20260727,1050,435386,74292,94274,49000,49000,49000,21,0,16766331,336437,1165,4170,1657917,6170791,16928,0
1,503,2,20260727,1100,-519414,-71262,-70876,49000,49000,49000,22,0,16825015,337613,1161,4266,88309,6315401,14841,0
1,503,2,20260727,1150,494647,9481,-10026,49000,49000,49000,23,0,16826140,337638,1169,3514,1062565,6099225,11624,0
1,503,2,20260727,1200,-414902,60115,90100,49000,49000,49000,24,0,16691281,334937,1158,2856,2030045,6081733,18381,0
