BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15,run_id=1,scenario_id=505,algorithm=2,trajectory=2,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=200000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,505,2,20260727,50,283169,74297,155788,47000,50000,50000,1,0,3773,1212,1166,27695,1657941,1021264,301825,0
1,505,2,20260727,100,-192409,-71268,-23413,47000,50000,48125,2,0,4153822,84182,1151,193438,88319,957031,185039,0
1,505,2,20260727,150,-23607,9483,-47729,47000,48125,47281,3,0,6111856,123343,1149,155917,1062586,1051298,87861,0
1,505,2,20260727,200,233548,60119,77251,47000,47281,47107,4,0,8177511,164661,1157,110408,2030073,1012148,39594,0
1,505,2,20260727,250,-257767,-80157,-82675,47000,47107,47026,5,0,10232492,205762,1161,78287,457865,947276,15756,0
1,505,2,20260727,300,56316,34111,12952,47000,47026,47006,6,0,12262542,246363,1158,55225,462054,989586,13073,0
1,505,2,20260727,350,211232,40056,87679,47000,47006,47001,7,0,14383686,288783,1162,38783,2031670,1103500,26249,0
1,505,2,20260727,400,-272492,-81200,-79656,47000,47001,47000,8,0,16840950,337931,1161,27260,1057403,1015029,12520,0
1,505,2,20260727,450,134933,55400,32399,47000,47000,47000,9,0,16900323,339113,1149,19941,89916,993655,9453,0
1,505,2,20260727,500,104439,16073,38407,47000,47000,47000,10,0,16750372,336114,1153,13990,1662118,1025453,21176,0
1,505,2,20260727,550,-282910,-74295,-105963,47000,47000,47000,11,0,16732742,335765,1167,9855,1657929,981445,23756,0
1,505,2,20260727,600,219847,71265,74328,47000,47000,47000,12,0,16844346,337995,1151,8172,88314,959303,13550,0
1,505,2,20260727,650,21293,-9482,4272,47000,47000,47000,13,0,16887126,338852,1155,6005,1062577,1078617,15930,0
1,505,2,20260727,700,-221489,-60117,-58368,47000,47000,47000,14,0,16787921,336866,1155,4357,2030062,1062268,21431,0
1,505,2,20260727,750,282517,80154,105401,47000,47000,47000,15,0,16895130,339014,1156,3260,457859,977913,19200,0
1,505,2,20260727,800,-62257,-34110,-16895,47000,47000,47000,16,0,16830666,337722,1161,2551,462047,999670,13308,0
1,505,2,20260727,850,-160773,-40055,-39118,47000,47000,47000,17,0,16716427,335435,1158,1822,2031656,1048966,18706,0
1,505,2,20260727,900,291573,81197,108042,47000,47000,47000,18,0,16792559,336958,1153,1414,1057394,942880,16340,0
1,505,2,20260727,950,-135211,-55397,-40836,47000,47000,47000,19,0,16676934,334647,1154,6397,89910,1014975,15783,0
1,505,2,20260727,1000,-123322,-16073,-54646,47000,47000,47000,20,0,16870262,338513,1153,4641,1662106,1053871,16574,0
1,505,2,20260727,1050,275982,74292,95528,47000,47000,47000,21,0,16752688,336164,1161,3310,1657917,958019,17579,0
1,505,2,20260727,1100,-213818,-71262,-70290,47000,47000,47000,22,0,16953560,340183,1163,2445,88309,967616,15183,0
1,505,2,20260727,1150,-30113,9481,-11209,47000,47000,47000,23,0,16809653,337303,1156,1954,1062565,1048856,12034,0
1,505,2,20260727,1200,255287,60115,90395,47000,47000,47000,24,0,16653328,334176,1163,1587,2030045,1102249,19484,0
1,505,2,20260727,1250,-266737,-80151,-88406,47000,47000,47000,25,0,16833459,337775,1156,1469,457852,980352,18656,0
1,505,2,20260727,1300,82991,34108,34944,47000,47000,47000,26,0,16864340,338396,1150,1040,462038,1008514,19660,0
1,505,2,20260727,1350,179549,40054,59661,47000,47000,47000,27,0,16721647,335544,1167,752,2031640,1062441,23041,0
1,505,2,20260727,1400,-274393,-81194,-85170,47000,47000,47000,28,0,16878947,338688,1152,602,1057385,966590,13013,0
1,505,2,20260727,1450,160696,55395,61953,47000,47000,47000,29,0,17019867,341510,1155,2111,89904,990680,10121,0
1,505,2,20260727,1500,108589,16072,39669,47000,47000,47000,30,0,16808926,337290,1162,1529,1662092,1050355,22406,0
1,505,2,20260727,1550,-276284,-74289,-95729,47000,47000,47000,31,0,16851809,338150,1169,1149,1657905,990576,16307,0
1,505,2,20260727,1600,195787,71259,61312,47000,47000,47000,32,0,16792746,336965,1161,6569,88304,915171,16253,0
1,505,2,20260727,1650,47963,-9481,33242,47000,47000,47000,33,0,16756366,336235,1156,5175,1062555,1121703,19123,0
1,505,2,20260727,1700,-234112,-60113,-71809,47000,47000,47000,34,0,16698499,335077,1151,3679,2030032,1040524,15496,0
1,505,2,20260727,1750,237408,80148,62301,47000,47000,47000,35,0,16832326,337755,1160,3002,457846,943061,11905,0
1,505,2,20260727,1800,-72514,-34106,-31390,47000,47000,47000,36,0,16925441,339617,1157,2812,462032,976248,10715,0
1,505,2,20260727,1850,-177762,-40053,-51736,47000,47000,47000,37,0,16894987,339010,1172,2095,2031627,1088777,20298,0
1,505,2,20260727,1900,256428,81191,71183,47000,47000,47000,38,0,16873538,338578,1154,2090,1057376,913976,15115,0
1,505,2,20260727,1950,-135956,-55392,-27185,47000,47000,47000,39,0,16874136,338592,1163,3231,89899,1020788,14447,0
1,505,2,20260727,2000,-90410,-16072,-16662,47000,47000,47000,40,0,16734811,335806,1166,2339,1662081,1063628,15792,0
1,505,2,20260727,2050,292277,74286,102824,47000,47000,47000,41,0,16751702,336145,1155,1669,1657894,1059187,19690,0
1,505,2,20260727,2100,-215495,-71256,-69961,47000,47000,47000,42,0,16818723,337486,1159,3733,88299,945708,11851,0
1,505,2,20260727,2150,-20289,9480,-1063,47000,47000,47000,43,0,16982577,340760,1161,2805,1062546,1065562,16881,0
1,505,2,20260727,2200,234122,60111,74063,47000,47000,46962,44,0,16747647,336062,1156,2047,2030021,1032445,17082,0
1,505,2,20260727,2250,-266324,-80145,-92467,47000,46962,46990,45,0,16914544,339401,1163,1545,457840,975690,16159,0
1,505,2,20260727,2300,66004,34104,19626,47000,46990,46997,46,0,16853232,338177,1175,1124,462025,991380,12339,0
1,505,2,20260727,2350,152995,40051,28941,47000,46997,46999,47,0,16792724,336966,1157,922,2031615,1102584,18297,0
