BOOT,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15
CONFIG,protocol=cssp-rdmr-pli-v0.3.0,implementation=0.3.2,schema=rdmr-block-csv-v2,firmware_revision=15,run_id=1,scenario_id=510,algorithm=3,trajectory=2,noise=1,near_line=0,seed=20260727,fs_hz=1000,sample_count=8000,block_size=50,pli_amplitude_u6=1000000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,state,cycles,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,510,3,20260727,50,1072970,74297,372075,47000,50000,50000,1,0,4051,1213,1172,148120,1657941,25029556,7489827,0
1,510,3,20260727,100,-759458,-71268,92244,47000,50000,47600,2,0,4117432,83453,1152,370175,88319,23689756,4176841,0
1,510,3,20260727,150,-146764,9483,-142206,47000,47600,47037,3,0,6128547,123680,1153,404774,1062586,25896932,1481677,0
1,510,3,20260727,200,945321,60119,82405,47000,47037,46971,4,0,8162519,164360,1152,293208,2030073,25649804,144885,0
1,510,3,20260727,250,-971322,-80157,-84965,47000,46971,46955,5,0,10204728,205207,1161,206214,457865,23626066,17992,0
1,510,3,20260727,300,183401,34111,20364,47000,46955,46988,6,0,12141333,243945,1168,144393,462054,24915616,13222,0
1,510,3,20260727,350,775335,40056,85859,47000,46988,46997,7,0,14284688,286806,1160,101350,2031670,26502600,27032,0
1,510,3,20260727,400,-1062680,-81200,-79827,47000,46997,46999,8,0,16644482,334007,1167,71103,1057403,24363890,12514,0
1,510,3,20260727,450,499758,55400,32587,47000,46999,46999,9,0,16699627,335102,1156,50449,89916,24282118,9436,0
1,510,3,20260727,500,465701,16073,38363,47000,46999,46999,10,0,16680105,334712,1156,35348,1662118,26124168,21196,0
1,510,3,20260727,550,-1072372,-74295,-105962,47000,46999,46999,11,0,16739096,335894,1158,24806,1657929,24829500,23753,0
1,510,3,20260727,600,786643,71265,74331,47000,46999,46999,12,0,16713582,335383,1164,18634,88314,23679248,13548,0
1,510,3,20260727,650,144408,-9482,4271,47000,46999,46999,12,1,1826,1147,1161,13328,1062577,26002000,15930,0
1,510,3,20260727,700,-932959,-60117,-58368,47000,46999,46999,12,1,1562,1143,1162,9484,2030062,25887004,21431,0
