BOOT,protocol=cssp-rdmr-pli-v0.5.0,implementation=0.4.1,schema=rdmr-block-csv-v3,firmware_revision=17
CONFIG,protocol=cssp-rdmr-pli-v0.5.0,implementation=0.4.1,schema=rdmr-block-csv-v3,firmware_revision=17,run_id=1,scenario_id=805,algorithm=3,trajectory=4,noise=0,near_line=0,seed=1000,fs_hz=1000,sample_count=8000,block_size=50,tracker_search_mode=0,tracker_grid_points_max=201,pli_amplitude_u6=200000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,tracker_searches,tracker_grid_evaluations,state,cycles,block_cycles_total,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,805,3,1000,550,52452,-74295,-97740,50759,50238,50238,5,4,804,2,1604,57098,1142,1156,4966,1657929,994980,12198,0
1,805,3,1000,600,-13983,71265,85086,50808,50238,50238,5,4,804,2,1582,57091,1142,1173,39954,88314,988347,8389,0
1,805,3,1000,650,26269,-9482,-13945,50851,50238,50238,5,4,804,2,1587,56809,1136,1151,32231,1062577,983393,12499,0
1,805,3,1000,700,-41383,-60117,-55129,50890,50238,50238,5,4,804,2,1587,57269,1145,1166,23932,2030062,982304,16755,0
1,805,3,1000,750,6239,80154,64147,50923,50238,50238,5,4,804,2,1598,57077,1142,1160,19661,457859,986420,12719,0
1,805,3,1000,800,90510,-34110,-5808,50950,50238,50238,5,4,804,2,1588,57153,1143,1158,20770,462047,995234,14447,0
1,805,3,1000,850,-205517,-40055,-70294,50972,50238,50238,5,4,804,2,1574,56932,1139,1154,17554,2031656,1006085,20855,0
1,805,3,1000,900,272846,81197,98550,50987,50238,50238,5,4,804,2,1598,57157,1143,1163,17724,1057394,1014914,16576,0
1,805,3,1000,950,-255187,-55397,-51619,50996,50238,50734,6,5,1005,1,16840188,16895523,337910,1158,41252,89910,1017960,11995,0
1,805,3,1000,1000,172458,-16073,-33498,50999,50734,50734,6,5,1005,1,1611,56980,1140,1168,28930,1662106,1013606,11942,0
1,805,3,1000,1050,-84561,74292,91063,50997,50734,50734,6,5,1005,1,1600,57008,1140,1167,20608,1657917,1003352,8907,0
1,805,3,1000,1100,42706,-71262,-76803,50987,50734,50933,7,6,1206,1,16888559,16944204,338884,1162,33270,88309,991253,3161,0
1,805,3,1000,1150,-49329,9481,-1378,50972,50933,50933,7,6,1206,1,1606,56986,1140,1152,24740,1062565,982067,4714,0
1,805,3,1000,1200,59372,60115,73488,50951,50933,50933,7,6,1206,1,1624,57210,1144,1157,17687,2030045,979102,7611,0
1,805,3,1000,1250,-21371,-80151,-83927,50924,50933,50933,7,6,1206,2,1608,57009,1140,1155,13319,457852,982897,2234,0
1,805,3,1000,1300,-76069,34108,25016,50891,50933,50933,7,6,1206,2,1606,57022,1140,1161,10950,462038,991342,1990,0
1,805,3,1000,1350,191259,40054,54213,50853,50933,50933,7,6,1206,2,1582,57076,1142,1152,8015,2031640,1000967,7463,0
1,805,3,1000,1400,-261012,-81194,-88202,50809,50933,50933,7,6,1206,2,1586,57119,1142,1162,5889,1057385,1008558,4509,0
1,805,3,1000,1450,251033,55395,49004,50761,50933,50933,7,6,1206,2,1591,57108,1142,1156,13668,89904,1012309,1524,0
1,805,3,1000,1500,-183610,16072,30578,50708,50933,50933,7,6,1206,2,1615,57019,1140,1149,10715,1662092,1012048,7349,0
1,805,3,1000,1550,119675,-74289,-83983,50650,50933,50933,7,6,1206,2,1597,57205,1144,1154,8466,1657905,1008823,7627,0
1,805,3,1000,1600,-109768,71259,65772,50589,50933,50933,7,6,1206,2,1607,57249,1145,1162,10538,88304,1004220,2225,0
1,805,3,1000,1650,154062,-9481,10843,50523,50933,50933,7,6,1206,2,1608,56984,1140,1154,7411,1062555,999666,6300,0
1,805,3,1000,1700,-204111,-60113,-84809,50455,50933,50758,8,7,1407,2,16743220,16798670,335973,1154,5721,2030032,996082,11673,0
1,805,3,1000,1750,204647,80148,93332,50384,50758,50758,8,7,1407,2,1627,56971,1139,1146,9052,457846,993835,6590,0
1,805,3,1000,1800,-140809,-34106,-35707,50310,50758,50758,8,7,1407,2,1589,57158,1143,1159,13322,462032,992887,6242,0
1,805,3,1000,1850,51760,-40053,-41470,50234,50758,50758,8,7,1407,2,1583,57096,1142,1168,10786,2031627,992974,12831,0
1,805,3,1000,1900,544,81191,72843,50157,50758,50758,8,7,1407,2,1594,57248,1145,1158,8733,1057376,993709,10973,0
1,805,3,1000,1950,18315,-55392,-30443,50080,50758,50758,8,7,1407,2,1594,57384,1148,1167,14699,89899,994797,9319,0
1,805,3,1000,2000,-87344,-16072,-52879,50001,50758,50758,8,7,1407,2,1571,57187,1144,1159,11913,1662081,996064,17279,0
1,805,3,1000,2050,147712,74286,110455,49923,50758,50758,8,7,1407,2,1585,57110,1142,1152,11718,1657894,997399,20585,0
1,805,3,1000,2100,-151347,-71256,-96707,49845,50758,50302,9,8,1608,0,16810377,16865803,337316,1156,81777,88299,998712,18537,0
1,805,3,1000,2150,100489,9480,12360,49768,50302,50150,10,9,1809,0,16923010,16978453,339569,1167,62374,1062546,999889,15582,0
1,805,3,1000,2200,-45574,60111,62420,49692,50150,50037,11,10,2010,0,16744359,16799736,335995,1168,44859,2030021,1000684,13530,0
1,805,3,1000,2250,43178,-80145,-73739,49618,50037,49934,12,11,2211,0,16979341,17034581,340692,1147,32633,457840,1000768,5983,0
1,805,3,1000,2300,-108635,34104,15383,49547,49934,49871,13,12,2412,0,16946951,17002415,340048,1160,23139,462025,999828,4766,0
1,805,3,1000,2350,202363,40051,63297,49478,49871,49871,13,12,2412,1,1612,57127,1143,1163,16411,2031615,997593,10618,0
1,805,3,1000,2400,-261145,-81188,-96323,49413,49871,49871,13,12,2412,1,1590,57141,1143,1153,12648,1057368,993999,8717,0
1,805,3,1000,2450,248608,55390,54408,49351,49871,49667,14,13,2613,1,16867423,16922784,338456,1154,40137,89894,989387,7276,0
1,805,3,1000,2500,-183359,16072,30583,49294,49667,49667,14,13,2613,1,1577,57022,1140,1165,30165,1662069,984669,11319,0
1,805,3,1000,2550,121748,-74284,-88312,49240,49667,49667,14,13,2613,1,1622,57004,1140,1159,22541,1657882,981250,10320,0
1,805,3,1000,2600,-109711,71253,75290,49191,49667,49466,15,14,2814,1,16861559,16917210,338344,1157,29736,88294,980734,4405,0
1,805,3,1000,2650,143660,-9479,-1849,49148,49466,49466,15,14,2814,1,1619,57057,1141,1158,21260,1062537,984315,6989,0
1,805,3,1000,2700,-172955,-60109,-66687,49109,49466,49466,15,14,2814,1,1614,57212,1144,1157,15003,2030006,991944,10967,0
1,805,3,1000,2750,142170,80141,73166,49076,49466,49466,15,14,2814,2,1604,57080,1142,1157,11351,457833,1001831,6214,0
1,805,3,1000,2800,-38425,-34103,-11024,49049,49466,49466,15,14,2814,2,1617,57164,1143,1162,10358,462018,1010689,6091,0
1,805,3,1000,2850,-95273,-40050,-69432,49028,49466,49466,15,14,2814,2,1611,57148,1143,1158,8019,2031601,1014881,11829,0
1,805,3,1000,2900,191911,81185,102018,49012,49466,49466,15,14,2814,2,1590,57153,1143,1159,7340,1057359,1012114,9180,0
1,805,3,1000,2950,-211684,-55387,-59056,49003,49466,49466,15,14,2814,2,1612,57145,1143,1154,34171,89889,1002813,6718,0
1,805,3,1000,3000,170856,-16072,-25794,49000,49466,49466,15,14,2814,2,1601,56985,1140,1157,26149,1662055,990308,12878,0
1,805,3,1000,3050,-125020,74281,85120,49002,49466,49466,15,14,2814,2,1585,57060,1141,1151,19972,1657868,979522,12100,0
1,805,3,1000,3100,121051,-71250,-73017,49012,49466,49466,15,14,2814,2,1602,57209,1144,1162,27391,88289,974738,5018,0
1,805,3,1000,3150,-157673,9478,2551,49027,49466,49466,15,14,2814,2,1603,57160,1143,1162,19723,1062526,977626,8471,0
1,805,3,1000,3200,187240,60107,65410,49048,49466,49116,16,15,3015,2,16709308,16764938,335299,1158,14016,2029991,986608,13168,0
1,805,3,1000,3250,-157108,-80138,-81199,49075,49116,49116,16,15,3015,2,1621,56889,1138,1153,10044,457826,997819,4529,0
1,805,3,1000,3300,56128,34101,22557,49108,49116,49116,16,15,3015,2,1599,56834,1137,1152,7777,462010,1007026,2294,0
1,805,3,1000,3350,72552,40049,56174,49146,49116,49116,16,15,3015,2,1600,57006,1140,1152,5660,2031585,1011407,8173,0
1,805,3,1000,3400,-163452,-81182,-88430,49190,49116,49116,16,15,3015,2,1566,56880,1138,1155,4042,1057348,1010376,4844,0
1,805,3,1000,3450,179582,55385,46806,49238,49116,49116,16,15,3015,2,1597,57092,1142,1152,3921,89884,1005286,931,0
1,805,3,1000,3500,-140555,16072,34922,49291,49116,49116,16,15,3015,2,1597,57012,1140,1160,2884,1662043,998433,6750,0
1,805,3,1000,3550,104957,-74278,-89601,49349,49116,49116,16,15,3015,2,1573,57164,1143,1162,2104,1657857,991998,7640,0
1,805,3,1000,3600,-121516,71247,71975,49410,49116,49116,16,15,3015,2,1601,57010,1140,1159,10476,88284,987326,2896,0
1,805,3,1000,3650,189209,-9477,4054,49476,49116,49116,16,15,3015,2,1579,56788,1136,1155,9308,1062516,984844,7460,0
1,805,3,1000,3700,-258976,-60105,-76872,49544,49116,49116,16,15,3015,2,1577,56960,1139,1157,7663,2029978,984307,11781,0
1,805,3,1000,3750,275405,80135,87890,49615,49116,49116,16,15,3015,2,1600,56849,1137,1157,8619,457820,985116,6119,0
1,805,3,1000,3800,-223806,-34099,-29751,49689,49116,49329,17,16,3216,2,16847509,16902788,338056,1149,8014,462003,986632,6859,0
1,805,3,1000,3850,143694,-40048,-50395,49765,49329,49329,17,16,3216,2,1620,57062,1141,1157,5797,2031570,988363,12896,0
1,805,3,1000,3900,-97419,81179,82403,49842,49329,49329,17,16,3216,2,1635,57092,1142,1160,4698,1057340,990027,10215,0
1,805,3,1000,3950,119750,-55383,-39978,49919,49329,49329,17,16,3216,2,1627,57164,1143,1151,28856,89878,991474,8759,0
1,805,3,1000,4000,-189938,-16072,-42933,49998,49329,49329,17,16,3216,2,1598,57044,1141,1162,22936,1662029,992685,16279,0
1,805,3,1000,4050,249250,74276,99171,50076,49329,49329,17,16,3216,2,1593,57149,1143,1162,19007,1657845,993790,17532,0
1,805,3,1000,4100,-249546,-71244,-83319,50154,49329,49719,18,17,3417,1,16821558,16877219,337544,1166,51414,88279,994952,12763,0
1,805,3,1000,4150,192833,9477,3619,50231,49719,49719,18,17,3417,1,1603,56839,1137,1160,37309,1062504,996306,11805,0
1,805,3,1000,4200,-129189,60103,68369,50307,49719,49719,18,17,3417,1,1583,56920,1138,1162,26376,2029961,997908,14616,0
1,805,3,1000,4250,114771,-80132,-78429,50381,49719,50004,19,18,3618,1,16862863,16918319,338366,1154,22587,457814,999641,11925,0
1,805,3,1000,4300,-164553,34097,21703,50452,50004,50004,19,18,3618,1,1618,57089,1142,1163,23204,461995,1001147,9505,0
1,805,3,1000,4350,238773,40047,55891,50521,50004,50004,19,18,3618,2,1620,57178,1144,1156,18185,2031554,1001944,13609,0
1,805,3,1000,4400,-274360,-81176,-86780,50586,50004,50004,19,18,3618,2,1589,57192,1144,1164,15343,1057329,1001423,10321,0
1,805,3,1000,4450,235535,55380,42857,50648,50004,50004,19,18,3618,2,1620,57189,1144,1155,21469,89873,999011,7338,0
1,805,3,1000,4500,-142057,16071,42589,50705,50004,50004,19,18,3618,2,1610,57249,1145,1161,15504,1662016,994472,15255,0
1,805,3,1000,4550,52037,-74273,-102419,50759,50004,50004,19,18,3618,2,1615,57341,1147,1162,12547,1657832,988245,18911,0
1,805,3,1000,4600,-13710,71242,90738,50808,50004,50451,20,19,3819,0,16955862,17011409,340228,1162,63247,88274,981657,15890,0
1,805,3,1000,4650,26147,-9476,-9225,50851,50451,50600,21,20,4020,0,16923174,16978432,339569,1158,48543,1062496,976737,12100,0
1,805,3,1000,4700,-41422,-60101,-65406,50890,50600,50675,22,21,4221,0,16775510,16831042,336621,1160,34572,2029949,975656,10204,0
1,805,3,1000,4750,6456,80129,76858,50923,50675,50731,23,22,4422,0,16859893,16915395,338308,1159,24203,457807,979744,3858,0
1,805,3,1000,4800,90108,-34096,-18874,50950,50731,50731,23,22,4422,1,1618,57378,1148,1161,18826,461989,988499,3548,0
1,805,3,1000,4850,-204952,-40046,-59776,50972,50731,50731,23,22,4422,1,1583,57065,1141,1155,14119,2031542,999277,9114,0
1,805,3,1000,4900,272174,81173,92000,50987,50731,50857,24,23,4623,1,16878664,16934011,338680,1154,11376,1057322,1008045,5559,0
1,805,3,1000,4950,-254490,-55378,-49839,50996,50857,50857,24,23,4623,2,1612,57180,1144,1161,13360,89868,1011069,1071,0
1,805,3,1000,5000,171817,-16071,-32388,50999,50857,50857,24,23,4623,2,1598,57058,1141,1153,9543,1662004,1006745,6476,0
1,805,3,1000,5050,-84038,74271,88822,50997,50857,50857,24,23,4623,2,1590,57156,1143,1161,6981,1657821,996560,7036,0
1,805,3,1000,5100,42335,-71239,-73754,50987,50857,50857,24,23,4623,2,1609,57110,1142,1168,16697,88270,984541,1634,0
1,805,3,1000,5150,-49128,9475,106,50972,50857,50857,24,23,4623,2,1583,57166,1143,1167,13009,1062486,975419,4588,0
1,805,3,1000,5200,59351,60099,71239,50951,50857,50857,24,23,4623,2,1625,57061,1141,1151,9469,2029935,972474,7876,0
1,805,3,1000,5250,-21537,-80126,-81644,50924,50857,50857,24,23,4623,2,1586,57047,1141,1170,7054,457801,976244,2439,0
1,805,3,1000,5300,-75716,34094,22985,50891,50857,50857,24,23,4623,2,1574,57053,1141,1157,6418,461982,984633,2197,0
1,805,3,1000,5350,190743,40045,55790,50853,50857,50857,24,23,4623,2,1572,57064,1141,1156,4956,2031528,994192,7553,0
1,805,3,1000,5400,-260382,-81170,-89194,50809,50857,50857,24,23,4623,2,1588,56987,1140,1153,3926,1057312,1001733,4288,0
1,805,3,1000,5450,250352,55375,49371,50761,50857,50857,24,23,4623,2,1594,57064,1141,1156,10114,89863,1005457,1001,0
1,805,3,1000,5500,-182935,16071,30797,50708,50857,50889,25,24,4824,2,16850220,16905608,338112,1151,7913,1661990,1005198,6727,0
1,805,3,1000,5550,119036,-74268,-84435,50650,50889,50889,25,24,4824,2,1574,57100,1142,1154,6302,1657808,1001996,7202,0
1,805,3,1000,5600,-109174,71236,66453,50589,50889,50889,25,24,4824,2,1598,57019,1140,1153,8342,88265,997423,1749,0
1,805,3,1000,5650,153509,-9474,9939,50523,50889,50889,25,24,4824,2,1601,56929,1139,1158,5885,1062475,992900,5667,0
1,805,3,1000,5700,-203601,-60097,-83702,50455,50889,50889,25,24,4824,2,1612,57045,1141,1163,4566,2029920,989340,10812,0
1,805,3,1000,5750,204194,80123,96184,50384,50889,50889,25,24,4824,2,1590,57043,1141,1150,9305,457795,987109,7426,0
1,805,3,1000,5800,-140427,-34093,-39384,50310,50889,50889,25,24,4824,2,1608,57229,1145,1156,16102,461974,986167,9012,0
1,805,3,1000,5850,51451,-40044,-37536,50234,50889,50889,25,24,4824,2,1586,57132,1143,1161,13261,2031513,986254,16077,0
1,805,3,1000,5900,802,81167,68846,50157,50889,50889,25,24,4824,2,1600,57192,1144,1175,11113,1057304,986984,14636,0
1,805,3,1000,5950,18076,-55373,-26480,50080,50889,50889,25,24,4824,2,1588,57263,1145,1159,22837,89858,988066,13473,0
1,805,3,1000,6000,-87094,-16071,-56796,50001,50889,50889,25,24,4824,2,1613,57047,1141,1167,18271,1661978,989326,21905,0
1,805,3,1000,6050,147434,74266,114373,49923,50889,50889,25,24,4824,2,1587,57138,1143,1166,17212,1657798,990651,25695,0
1,805,3,1000,6100,-151044,-71233,-100670,49845,50889,50334,26,25,5025,0,16856484,16911792,338236,1157,99634,88260,991956,24153,0
1,805,3,1000,6150,100167,9473,13697,49768,50334,50158,27,26,5226,0,16827567,16882866,337657,1152,75626,1062465,993125,18195,0
1,805,3,1000,6200,-45225,60095,62064,49692,50158,50039,28,27,5427,0,16740168,16795584,335912,1152,54204,2029908,993914,14064,0
1,805,3,1000,6250,42778,-80120,-73654,49618,50039,49934,29,28,5628,0,16862956,16918363,338367,1161,39207,457789,993998,6080,0
1,805,3,1000,6300,-108159,34091,15376,49547,49934,49871,30,29,5829,0,16857744,16913177,338264,1156,27740,461967,993064,4776,0
1,805,3,1000,6350,201799,40042,63268,49478,49871,49780,31,30,6030,0,16632974,16688621,333772,1165,19630,2031498,990845,10607,0
1,805,3,1000,6400,-260508,-81164,-94963,49413,49780,49780,31,30,6030,1,1588,57165,1143,1162,14630,1057294,987274,7945,0
1,805,3,1000,6450,247932,55371,53289,49351,49780,49780,31,30,6030,1,1591,57075,1142,1158,34071,89852,982695,5274,0
1,805,3,1000,6500,-182684,16071,30076,49294,49780,49607,32,31,6231,1,16768068,16823460,336469,1155,26055,1661963,978008,12066,0
1,805,3,1000,6550,121106,-74263,-88214,49240,49607,49607,32,31,6231,1,1595,56996,1140,1155,19658,1657784,974613,10044,0
1,805,3,1000,6600,-109125,71230,74686,49191,49607,49607,32,31,6231,1,1606,57228,1145,1162,24704,88255,974100,3456,0
1,805,3,1000,6650,143153,-9473,-3858,49148,49607,49607,32,31,6231,2,1601,56912,1138,1156,17890,1062453,977656,7701,0
1,805,3,1000,6700,-172564,-60093,-63397,49109,49607,49607,32,31,6231,2,1603,57294,1146,1164,12785,2029890,985234,13448,0
1,805,3,1000,6750,141943,80116,69208,49076,49607,49607,32,31,6231,2,1587,57093,1142,1156,10894,457782,995054,9347,0
1,805,3,1000,6800,-38405,-34089,-6769,49049,49607,49607,32,31,6231,2,1592,57148,1143,1155,11597,461958,1003853,9289,0
1,805,3,1000,6850,-95069,-40041,-73665,49028,49607,49607,32,31,6231,2,1577,57041,1141,1155,9345,2031480,1008018,14920,0
1,805,3,1000,6900,191505,81161,105922,49012,49607,49607,32,31,6231,2,1586,57098,1142,1161,9359,1057285,1005270,12486,0
1,805,3,1000,6950,-211130,-55368,-62305,49003,49607,49226,33,32,6432,1,16832949,16888410,337768,1165,47962,89847,996033,10452,0
1,805,3,1000,7000,170222,-16071,-28672,49000,49226,49226,33,32,6432,1,1599,57152,1143,1164,35350,1661949,983613,11067,0
1,805,3,1000,7050,-124366,74260,86300,49002,49226,49226,33,32,6432,1,1608,57125,1143,1164,25443,1657771,972900,8232,0
1,805,3,1000,7100,120426,-71227,-71712,49012,49226,49056,34,33,6633,1,16819014,16874591,337492,1158,21057,88250,968147,1591,0
1,805,3,1000,7150,-157118,9472,-3476,49027,49056,49056,34,33,6633,1,1588,57046,1141,1159,14949,1062442,971015,4748,0
1,805,3,1000,7200,186800,60091,74876,49048,49056,49056,34,33,6633,2,1600,57237,1145,1163,10586,2029875,979935,8453,0
1,805,3,1000,7250,-156830,-80113,-84245,49075,49056,49056,34,33,6633,2,1569,57052,1141,1163,7528,457776,991070,2538,0
1,805,3,1000,7300,56048,34087,24555,49108,49056,49056,34,33,6633,2,1592,57001,1140,1158,6046,461950,1000215,2188,0
1,805,3,1000,7350,72424,40040,54340,49146,49056,49056,34,33,6633,2,1585,56985,1140,1156,4459,2031464,1004565,8318,0
1,805,3,1000,7400,-163141,-81157,-86736,49190,49056,49056,34,33,6633,2,1601,57029,1141,1155,3205,1057274,1003543,5054,0
1,805,3,1000,7450,179135,55366,45352,49238,49056,49056,34,33,6633,2,1590,57033,1141,1155,2700,89841,998488,1138,0
1,805,3,1000,7500,-140020,16070,36030,49291,49056,49056,34,33,6633,2,1604,57191,1144,1162,1986,1661933,991682,7092,0
1,805,3,1000,7550,104367,-74257,-90299,49349,49056,49056,34,33,6633,2,1588,57189,1144,1159,1510,1657757,985290,8270,0
1,805,3,1000,7600,-120884,71224,72258,49410,49056,49056,34,33,6633,2,1607,57158,1143,1160,12895,88245,980649,3820,0
1,805,3,1000,7650,188542,-9471,4134,49476,49056,49056,34,33,6633,2,1595,56919,1138,1162,11393,1062429,978183,8565,0
1,805,3,1000,7700,-258287,-60089,-77240,49544,49056,49239,35,34,6834,2,16697109,16752735,335055,1158,9338,2029858,977650,12930,0
1,805,3,1000,7750,274720,80110,87045,49615,49239,49239,35,34,6834,2,1596,56971,1139,1161,9272,457769,978453,4938,0
1,805,3,1000,7800,-223153,-34085,-28204,49689,49239,49239,35,34,6834,2,1572,57110,1142,1153,7558,461942,979960,4694,0
1,805,3,1000,7850,143084,-40039,-49644,49765,49239,49239,35,34,6834,2,1596,56992,1140,1162,5486,2031447,981679,12526,0
1,805,3,1000,7900,-96842,81154,80927,49842,49239,49239,35,34,6834,2,1590,57231,1145,1154,4855,1057265,983332,12175,0
1,805,3,1000,7950,119181,-55363,-38252,49919,49239,49239,35,34,6834,2,1618,57350,1147,1157,35225,89836,984768,11321,0
1,805,3,1000,8000,-189352,-16070,-44741,49998,49239,49239,35,34,6834,2,1572,57251,1145,1162,27903,1661921,985971,19090,0
STATS,rows=160,cycles_count=8000,cycles_mean=68326,cycles_median=1131,cycles_p95=1157,cycles_max=16979341,deadline_cycles=72000,deadline_violations=34,block_total_count=160,block_total_mean=3416318,block_total_median=57127,block_total_p95=16922784,block_total_max=17034581,block_deadline_cycles=3600000,block_deadline_violations=34,tracker_cycle_count=35,tracker_cycles_mean=15358084,tracker_cycles_median=16832949,tracker_cycles_p95=16946951,tracker_cycles_max=16979341,tracker_searches=34,tracker_grid_evaluations=6834,numeric_faults=0
DONE,rows=160,status=PASS
