BOOT,protocol=cssp-rdmr-pli-v0.5.0,implementation=0.4.1,schema=rdmr-block-csv-v3,firmware_revision=17
CONFIG,protocol=cssp-rdmr-pli-v0.5.0,implementation=0.4.1,schema=rdmr-block-csv-v3,firmware_revision=17,run_id=1,scenario_id=809,algorithm=7,trajectory=4,noise=0,near_line=0,seed=1020,fs_hz=1000,sample_count=8000,block_size=50,tracker_search_mode=1,tracker_grid_points_max=32,pli_amplitude_u6=1000000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,tracker_searches,tracker_grid_evaluations,state,cycles,block_cycles_total,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,809,7,1020,2550,280863,-74284,-40069,49240,49570,49517,46,45,1440,0,2689105,2744695,54894,1158,115759,1657882,25266090,65184,0
1,809,7,1020,2600,-500459,71253,29030,49191,49517,49429,47,46,1472,0,2698925,2754366,55087,1154,173604,88294,25212360,55669,0
1,809,7,1020,2650,753728,-9479,33151,49148,49429,49369,48,47,1504,0,2693471,2749012,54980,1156,129878,1062537,25060236,49570,0
1,809,7,1020,2700,-968611,-60109,-92846,49109,49369,49317,49,48,1536,0,2684061,2739659,54793,1157,94922,2030006,24833514,47055,0
1,809,7,1020,2750,1067948,80141,90497,49076,49317,49266,50,49,1568,0,2700157,2755578,55112,1159,86787,457833,24595334,39357,0
1,809,7,1020,2800,-1020165,-34103,-19528,49049,49266,49216,51,50,1600,0,2672821,2728361,54567,1153,84113,462018,24431910,34572,0
1,809,7,1020,2850,856080,-40050,-68550,49028,49216,49166,52,51,1632,0,2685843,2741341,54827,1148,63851,2031601,24417620,31739,0
1,809,7,1020,2900,-639879,81185,106249,49012,49166,49116,53,52,1664,0,2675261,2730727,54615,1151,50359,1057359,24575902,19256,0
1,809,7,1020,2950,419384,-55387,-65150,49003,49116,49104,54,53,1696,0,2672827,2728304,54566,1154,64118,89889,24857914,9466,0
1,809,7,1020,3000,-196839,-16072,-15899,49000,49104,49063,55,54,1728,0,2692856,2748337,54967,1158,46118,1662055,25155650,13885,0
1,809,7,1020,3050,-56636,74281,76418,49002,49063,49053,56,55,1760,0,2691575,2747244,54945,1159,32864,1657868,25347842,11440,0
1,809,7,1020,3100,356838,-71250,-63329,49012,49053,49053,56,55,1760,2,1569,57062,1141,1165,24888,88289,25356258,2774,0
1,809,7,1020,3150,-671654,9478,-8395,49027,49053,49053,56,55,1760,2,1572,57222,1144,1159,17583,1062526,25181644,5127,0
1,809,7,1020,3200,927281,60107,76555,49048,49053,49053,56,55,1760,2,1573,57133,1143,1158,12382,2029991,24899966,8846,0
1,809,7,1020,3250,-1052963,-80138,-83716,49075,49053,49053,56,55,1760,2,1572,57096,1142,1160,8823,457826,24623018,2802,0
1,809,7,1020,3300,1029210,34101,23740,49108,49053,49053,56,55,1760,2,1557,57228,1145,1165,6403,462010,24446788,2099,0
1,809,7,1020,3350,-900511,40049,52738,49146,49053,49053,56,55,1760,2,1561,57030,1141,1152,4503,2031585,24414942,9460,0
1,809,7,1020,3400,741766,-81182,-79691,49190,49053,49053,56,55,1760,2,1589,57241,1145,1158,4034,1057348,24512346,10956,0
1,809,7,1020,3450,-604855,55385,30060,49238,49053,49053,56,55,1760,2,1585,57022,1140,1151,41577,89884,24684438,14726,0
1,809,7,1020,3500,487607,16072,61688,49291,49053,49053,56,55,1760,2,1573,57218,1144,1161,33795,1662043,24867296,29536,0
1,809,7,1020,3550,-348756,-74278,-127482,49349,49053,49053,56,55,1760,2,1546,57234,1145,1164,30491,1657857,25012244,41646,0
1,809,7,1020,3600,154782,71247,121133,49410,49053,49163,57,56,1792,0,2671319,2726778,54536,1154,132622,88284,25095342,53874,0
1,809,7,1020,3650,81330,-9477,-41111,49476,49163,49228,58,57,1824,0,2680466,2735931,54719,1162,107602,1062516,25116774,57833,0
1,809,7,1020,3700,-302211,-60105,-31526,49544,49228,49282,59,58,1856,0,2687273,2742646,54853,1160,81999,2029978,25092658,57335,0
1,809,7,1020,3750,447537,80135,40365,49615,49282,49333,60,59,1888,0,2689262,2744775,54896,1159,81459,457820,25043634,53026,0
1,809,7,1020,3800,-500449,-34099,20516,49689,49333,49383,61,60,1920,0,2684653,2740342,54807,1160,81028,462003,24987680,57906,0
1,809,7,1020,3850,500194,-40048,-101025,49765,49383,49470,62,61,1952,0,2683435,2739061,54781,1158,64077,2031570,24936754,73291,0
1,809,7,1020,3900,-509914,81179,131588,49842,49470,49530,63,62,1984,0,2682720,2738339,54767,1162,62283,1057340,24896476,74989,0
1,809,7,1020,3950,565478,-55383,-91526,49919,49530,49582,64,63,2016,0,2696023,2751493,55030,1155,183032,89878,24865976,75851,0
1,809,7,1020,4000,-647036,-16072,12633,49998,49582,49670,65,64,2048,0,2667162,2722638,54453,1162,144267,1662029,24841284,89875,0
1,809,7,1020,4050,696219,74276,42498,50076,49670,49730,66,65,2080,0,2676245,2731852,54637,1166,115147,1657845,24818582,89159,0
1,809,7,1020,4100,-664582,-71244,-22770,50154,49730,49820,67,66,2112,0,2688239,2743910,54878,1161,208945,88279,24793600,84526,0
1,809,7,1020,4150,553261,9477,-52670,50231,49820,49880,68,67,2144,0,2679215,2734854,54697,1161,162407,1062504,24762588,88746,0
1,809,7,1020,4200,-411225,60103,128095,50307,49880,49970,69,68,2176,0,2677673,2733158,54663,1153,124465,2029961,24723330,97696,0
1,809,7,1020,4250,293799,-80132,-138691,50381,49970,50067,70,69,2208,0,2699435,2754808,55096,1156,138236,457814,24675568,93545,0
1,809,7,1020,4300,-216147,34097,77996,50452,50067,50129,71,70,2240,0,2698418,2753944,55079,1157,147157,461995,24622570,84055,0
1,809,7,1020,4350,140558,40047,-730,50521,50129,50219,72,71,2272,0,2697720,2753393,55068,1167,114182,2031554,24575528,85401,0
1,809,7,1020,4400,-8689,-81176,-35558,50586,50219,50279,73,72,2304,0,2680030,2735726,54715,1155,94848,1057329,24551656,76586,0
1,809,7,1020,4450,-207157,55380,-3249,50648,50279,50369,74,73,2336,0,2687117,2742494,54850,1151,177913,89873,24570810,71708,0
1,809,7,1020,4500,475500,16071,76663,50705,50369,50430,75,74,2368,0,2681076,2736609,54732,1155,135721,1662016,24648612,70932,0
1,809,7,1020,4550,-723203,-74273,-124764,50759,50430,50482,76,75,2400,0,2680398,2735927,54719,1159,107355,1657832,24786756,64175,0
1,809,7,1020,4600,884798,71242,99906,50808,50482,50570,77,76,2432,0,2684195,2739466,54789,1149,194747,88274,24963942,53850,0
1,809,7,1020,4650,-943709,-9476,-12760,50851,50570,50630,78,77,2464,0,2683662,2739171,54783,1168,145062,1062496,25132656,47435,0
1,809,7,1020,4700,932759,-60101,-69943,50890,50630,50682,79,78,2496,0,2695381,2751071,55021,1157,104333,2029949,25230660,45447,0
1,809,7,1020,4750,-895241,80129,90139,50923,50682,50733,80,79,2528,0,2693655,2749359,54987,1158,91212,457807,25205142,37765,0
1,809,7,1020,4800,840658,-34096,-39077,50950,50733,50783,81,80,2560,0,2671005,2726755,54535,1158,88926,461989,25040352,32683,0
1,809,7,1020,4850,-733454,-40046,-35331,50972,50783,50833,82,81,2592,0,2685966,2741590,54832,1155,67285,2031542,24776608,30260,0
1,809,7,1020,4900,525283,81173,68320,50987,50833,50883,83,82,2624,0,2684876,2740462,54809,1160,50839,1057322,24504646,19409,0
1,809,7,1020,4950,-204595,-55378,-31902,50996,50883,50895,84,83,2656,0,2687670,2743193,54864,1160,45759,89868,24331708,10405,0
1,809,7,1020,5000,-178063,-16071,-47246,50999,50895,50936,85,84,2688,0,2685537,2741131,54823,1159,33509,1662004,24332476,13845,0
1,809,7,1020,5050,531666,74271,95697,50997,50936,50946,86,85,2720,0,2700395,2755998,55120,1159,25293,1657821,24510604,10575,0
1,809,7,1020,5100,-778003,-71239,-75733,50987,50946,50986,87,86,2752,0,2688204,2743707,54874,1161,36281,88270,24793802,2393,0
1,809,7,1020,5150,895629,9475,-3366,50972,50986,50996,88,87,2784,0,2694383,2749999,55000,1156,26063,1062486,25066880,4435,0
1,809,7,1020,5200,-920979,60099,75137,50951,50996,50996,88,87,2784,2,1594,57170,1143,1159,18858,2029935,25225136,8289,0
1,809,7,1020,5250,907752,-80126,-82713,50924,50996,50996,88,87,2784,2,1598,57197,1144,1161,15315,457801,25218922,3244,0
1,809,7,1020,5300,-879049,34094,18556,50891,50996,50996,88,87,2784,2,1566,57130,1143,1155,10944,461982,25067798,4277,0
1,809,7,1020,5350,811583,40045,68075,50853,50996,50996,88,87,2784,2,1577,57118,1142,1156,8033,2031528,24841392,13726,0
1,809,7,1020,5400,-663803,-81170,-110922,50809,50996,50996,88,87,2784,2,1563,57154,1143,1156,10218,1057312,24622524,17776,0
1,809,7,1020,5450,422889,55375,80989,50761,50996,50924,89,88,2816,0,2682368,2737772,54755,1153,92439,89863,24473280,23800,0
1,809,7,1020,5500,-129740,16071,-2,50708,50924,50906,90,89,2848,0,2662383,2718117,54362,1164,70229,1661990,24417510,29950,0
1,809,7,1020,5550,-140636,-74268,-50292,50650,50906,50864,91,90,2880,0,2730675,2786322,55726,1156,52609,1657808,24444104,33715,0
1,809,7,1020,5600,328797,71236,32879,50589,50864,50816,92,91,2912,0,2676044,2731626,54633,1157,93044,88265,24522732,35620,0
1,809,7,1020,5650,-430565,-9474,40675,50523,50816,50766,93,92,2944,0,2688897,2744466,54889,1155,75711,1062475,24619262,44959,0
1,809,7,1020,5700,494398,-60097,-110439,50455,50766,50716,94,93,2976,0,2677651,2733218,54664,1152,61374,2029920,24707096,52943,0
1,809,7,1020,5750,-578412,80123,118317,50384,50716,50666,95,94,3008,0,2680524,2736049,54721,1154,78635,457795,24771510,51330,0
1,809,7,1020,5800,701952,-34093,-56767,50310,50666,50616,96,95,3040,0,2697039,2752681,55054,1164,84907,461974,24808644,57173,0
1,809,7,1020,5850,-830865,-40044,-24561,50234,50616,50529,97,96,3072,0,2696586,2752212,55044,1167,65657,2031513,24821538,73482,0
1,809,7,1020,5900,907866,81167,61864,50157,50529,50469,98,97,3104,0,2706093,2761799,55236,1161,58767,1057304,24814580,75821,0
1,809,7,1020,5950,-902290,-55373,-22676,50080,50469,50417,99,98,3136,0,2686566,2742143,54843,1154,171535,89858,24793654,77904,0
1,809,7,1020,6000,837549,-16071,-59185,50001,50417,50329,100,99,3168,0,2676183,2731894,54638,1166,136979,1661978,24765020,91754,0
1,809,7,1020,6050,-773328,74266,114626,49923,50329,50269,101,100,3200,0,2687283,2742735,54855,1161,112945,1657798,24734056,89460,0
1,809,7,1020,6100,756932,-71233,-101447,49845,50269,50179,102,101,3232,0,2725938,2781179,55624,1149,225052,88260,24705716,84601,0
1,809,7,1020,6150,-783806,9473,29765,49768,50179,50119,103,102,3264,0,2680353,2735943,54719,1155,175043,1062465,24685312,88224,0
1,809,7,1020,6200,799821,60095,35899,49692,50119,50030,104,103,3296,0,2692628,2748210,54964,1159,131384,2029908,24677618,98682,0
1,809,7,1020,6250,-743787,-80120,-41284,49618,50030,49932,105,104,3328,0,2694850,2750378,55008,1155,131603,457789,24688104,95380,0
1,809,7,1020,6300,595385,34091,-21364,49547,49932,49870,106,105,3360,0,2692057,2747778,54956,1164,135616,461967,24723578,85777,0
1,809,7,1020,6350,-389670,40042,106517,49478,49870,49780,107,106,3392,0,2692770,2748365,54967,1161,107263,2031498,24787818,86322,0
1,809,7,1020,6400,186861,-81164,-141305,49413,49780,49720,108,107,3424,0,2678519,2734381,54688,1166,96304,1057294,24877430,74854,0
1,809,7,1020,6450,-23102,55371,103311,49351,49720,49630,109,108,3456,0,2672543,2727939,54559,1162,200685,89852,24977990,68967,0
1,809,7,1020,6500,-116483,16071,-18250,49294,49630,49570,110,109,3488,0,2672421,2727883,54558,1154,151185,1661963,25062618,69630,0
1,809,7,1020,6550,279640,-74263,-40205,49240,49570,49517,111,110,3520,0,2690086,2745648,54913,1161,114492,1657784,25095014,64792,0
1,809,7,1020,6600,-498508,71230,29144,49191,49517,49429,112,111,3552,0,2684728,2740265,54805,1154,171640,88255,25041662,55294,0
1,809,7,1020,6650,751118,-9473,33062,49148,49429,49369,113,112,3584,0,2690958,2746516,54930,1154,128383,1062453,24890586,49254,0
1,809,7,1020,6700,-965495,-60093,-92772,49109,49369,49317,114,113,3616,0,2696747,2752367,55047,1156,93819,2029890,24665406,46790,0
1,809,7,1020,6750,1064567,80116,90451,49076,49317,49266,115,114,3648,0,2694526,2750007,55000,1155,85757,457782,24428812,39116,0
1,809,7,1020,6800,-1016813,-34089,-19529,49049,49266,49216,116,115,3680,0,2679534,2735071,54701,1162,83116,461958,24266462,34364,0
1,809,7,1020,6850,853068,-40041,-68499,49028,49216,49166,117,116,3712,0,2683399,2738805,54776,1156,63093,2031480,24252240,31581,0
1,809,7,1020,6900,-637487,81161,106168,49012,49166,49116,118,117,3744,0,2678930,2734484,54690,1161,49758,1057285,24409410,19152,0
1,809,7,1020,6950,417831,-55368,-65075,49003,49116,49104,119,118,3776,0,2678570,2733952,54679,1155,63352,89847,24689496,9403,0
1,809,7,1020,7000,-196266,-16071,-15953,49000,49104,49063,120,119,3808,0,2694423,2749847,54997,1161,45567,1661949,24985218,13836,0
1,809,7,1020,7050,-56170,74260,76432,49002,49063,49053,121,120,3840,0,2694959,2750556,55011,1155,32470,1657771,25176138,11412,0
1,809,7,1020,7100,355370,-71227,-63327,49012,49053,49053,121,120,3840,2,1582,57018,1140,1155,24578,88250,25184546,2762,0
1,809,7,1020,7150,-669318,9472,-8389,49027,49053,49053,121,120,3840,2,1557,57145,1143,1162,17365,1062442,25011134,5121,0
1,809,7,1020,7200,924302,60091,76535,49048,49053,49053,121,120,3840,2,1603,57218,1144,1160,12229,2029875,24731368,8843,0
1,809,7,1020,7250,-1049629,-80113,-83692,49075,49053,49053,121,120,3840,2,1569,57122,1142,1156,8714,457776,24456290,2800,0
1,809,7,1020,7300,1025824,34087,23724,49108,49053,49053,121,120,3840,2,1569,57163,1143,1159,6327,461950,24281232,2097,0
1,809,7,1020,7350,-897344,40040,52742,49146,49053,49053,121,120,3840,2,1567,56924,1138,1155,4449,2031464,24249592,9449,0
1,809,7,1020,7400,739023,-81157,-79701,49190,49053,49053,121,120,3840,2,1587,57167,1143,1158,3983,1057274,24346316,10916,0
1,809,7,1020,7450,-602667,55366,30106,49238,49053,49053,121,120,3840,2,1575,57061,1141,1161,41088,89841,24517226,14638,0
1,809,7,1020,7500,486043,16070,61585,49291,49053,49053,121,120,3840,2,1592,57189,1144,1162,33395,1661933,24698844,29384,0
1,809,7,1020,7550,-347845,-74257,-127322,49349,49053,49053,121,120,3840,2,1576,57200,1144,1164,30124,1657757,24842810,41409,0
1,809,7,1020,7600,154518,71224,120936,49410,49053,49163,122,121,3872,0,2685198,2740604,54812,1160,131217,88245,24925368,53512,0
1,809,7,1020,7650,80985,-9471,-40950,49476,49163,49228,123,122,3904,0,2685149,2740626,54813,1156,106434,1062429,24946662,57472,0
1,809,7,1020,7700,-301332,-60089,-31658,49544,49228,49282,124,123,3936,0,2670732,2726037,54521,1165,81094,2029858,24922702,57006,0
1,809,7,1020,7750,446226,80110,40487,49615,49282,49333,125,124,3968,0,2685886,2741229,54825,1151,80504,457769,24874034,52682,0
1,809,7,1020,7800,-498816,-34085,20382,49689,49333,49383,126,125,4000,0,2698873,2754411,55088,1153,80032,461942,24818478,57521,0
1,809,7,1020,7850,498335,-40039,-100865,49765,49383,49470,127,126,4032,0,2679929,2735336,54707,1150,63278,2031447,24767890,72844,0
1,809,7,1020,7900,-507899,81154,131422,49842,49470,49530,128,127,4064,0,2693179,2748864,54977,1158,61501,1057265,24727912,74518,0
1,809,7,1020,7950,563358,-55363,-91364,49919,49530,49582,129,128,4096,0,2697740,2753065,55061,1152,181143,89836,24697630,75354,0
1,809,7,1020,8000,-644862,-16070,12485,49998,49582,49670,130,129,4128,0,2680697,2736259,54725,1161,142746,1661921,24673134,89320,0
STATS,rows=160,cycles_count=8000,cycles_mean=43521,cycles_median=1134,cycles_p95=1154,cycles_max=2730675,deadline_cycles=72000,deadline_violations=129,block_total_count=160,block_total_mean=2176059,block_total_median=2737682,block_total_p95=2755578,block_total_max=2786322,block_deadline_cycles=3600000,block_deadline_violations=0,tracker_cycle_count=130,tracker_cycles_mean=2609480,tracker_cycles_median=2685886,tracker_cycles_p95=2700395,tracker_cycles_max=2730675,tracker_searches=129,tracker_grid_evaluations=4128,numeric_faults=0
DONE,rows=160,status=PASS
