BOOT,protocol=cssp-rdmr-pli-v0.5.0,implementation=0.4.1,schema=rdmr-block-csv-v3,firmware_revision=17
CONFIG,protocol=cssp-rdmr-pli-v0.5.0,implementation=0.4.1,schema=rdmr-block-csv-v3,firmware_revision=17,run_id=1,scenario_id=808,algorithm=3,trajectory=4,noise=0,near_line=0,seed=1020,fs_hz=1000,sample_count=8000,block_size=50,tracker_search_mode=1,tracker_grid_points_max=32,pli_amplitude_u6=1000000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,tracker_searches,tracker_grid_evaluations,state,cycles,block_cycles_total,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,808,3,1020,800,843642,-34110,-39140,50950,50733,50783,16,15,480,0,2679730,2735483,54710,1166,88321,462047,25211088,32883,0
1,808,3,1020,850,-735852,-40055,-35272,50972,50783,50833,17,16,512,0,2674649,2730397,54608,1166,66921,2031656,24945544,30415,0
1,808,3,1020,900,526856,81197,68274,50987,50833,50883,18,17,544,0,2677212,2732902,54658,1161,50636,1057394,24671712,19517,0
1,808,3,1020,950,-205164,-55397,-31861,50996,50883,50895,19,18,576,0,2679691,2735245,54705,1161,45795,89910,24497578,10473,0
1,808,3,1020,1000,-178573,-16073,-47302,50999,50895,50936,20,19,608,0,2681968,2737639,54753,1166,33551,1662106,24498312,13896,0
1,808,3,1020,1050,533206,74292,95751,50997,50936,50946,21,20,640,0,2690267,2745906,54918,1158,25343,1657917,24677650,10603,0
1,808,3,1020,1100,-780401,-71262,-75776,50987,50946,50986,22,21,672,0,2690892,2746602,54932,1167,36497,88309,24962758,2405,0
1,808,3,1020,1150,898631,9481,-3359,50972,50986,50996,23,22,704,0,2690126,2745855,54917,1160,26218,1062565,25237704,4437,0
1,808,3,1020,1200,-924294,60115,75155,50951,50996,50999,24,23,736,0,2678947,2734582,54692,1160,18972,2030045,25397056,8292,0
1,808,3,1020,1250,911093,-80151,-82681,50924,50999,50999,24,23,736,1,1709,57351,1147,1172,15472,457852,25390826,3344,0
1,808,3,1020,1300,-882159,34108,18388,50891,50999,50999,24,23,736,1,1603,57398,1148,1164,11074,462038,25238698,4480,0
1,808,3,1020,1350,814243,40054,68383,50853,50999,50962,25,24,768,1,2698363,2753894,55078,1159,8151,2031640,25010768,14089,0
1,808,3,1020,1400,-665843,-81194,-107098,50809,50962,50962,25,24,768,2,1599,57079,1142,1160,9453,1057385,24790420,15049,0
1,808,3,1020,1450,424198,55395,76060,50761,50962,50915,26,25,800,0,2682227,2737842,54757,1161,76159,89904,24640150,16827,0
1,808,3,1020,1500,-130277,16072,1752,50708,50915,50903,27,26,832,0,2691610,2747332,54947,1159,58039,1662092,24584002,25580,0
1,808,3,1020,1550,-140840,-74289,-50722,50650,50903,50863,28,27,864,0,2697969,2753721,55074,1162,43899,1657905,24610752,32346,0
1,808,3,1020,1600,329656,71259,32910,50589,50863,50815,29,28,896,0,2689202,2744775,54896,1165,86873,88304,24689894,35366,0
1,808,3,1020,1650,-431967,-9481,40762,50523,50815,50766,30,29,928,0,2686136,2741686,54834,1152,71495,1062555,24787100,45094,0
1,808,3,1020,1700,496234,-60113,-110570,50455,50766,50716,31,30,960,0,2686990,2742586,54852,1156,58520,2030032,24875514,53212,0
1,808,3,1020,1750,-580597,80148,118459,50384,50716,50666,32,31,992,0,2682405,2738043,54761,1170,77059,457846,24940360,51661,0
1,808,3,1020,1800,704415,-34106,-56893,50310,50666,50616,33,32,1024,0,2691626,2747316,54946,1157,84183,462032,24977776,57557,0
1,808,3,1020,1850,-833540,-40053,-24463,50234,50616,50529,34,33,1056,0,2687419,2743039,54861,1158,65241,2031627,24990782,73936,0
1,808,3,1020,1900,910680,81191,61792,50157,50529,50469,35,34,1088,0,2694101,2749885,54998,1161,58658,1057376,24983786,76300,0
1,808,3,1020,1950,-905169,-55392,-22602,50080,50469,50417,36,35,1120,0,2696673,2752243,55045,1156,172783,89899,24962706,78414,0
1,808,3,1020,2000,840431,-16072,-59284,50001,50417,50329,37,36,1152,0,2664896,2720571,54411,1162,138061,1662081,24933884,92325,0
1,808,3,1020,2050,-776170,74286,114746,49923,50329,50269,38,37,1184,0,2678124,2733684,54674,1156,113916,1657894,24902704,90031,0
1,808,3,1020,2100,759704,-71256,-101579,49845,50269,50179,39,38,1216,0,2706202,2761515,55230,1147,227178,88299,24874166,85188,0
1,808,3,1020,2150,-786474,9480,29889,49768,50179,50119,40,39,1248,0,2679030,2734615,54692,1150,176772,1062546,24853618,88811,0
1,808,3,1020,2200,802325,60111,35780,49692,50119,50030,41,40,1280,0,2695117,2750631,55013,1155,132721,2030021,24845892,99302,0
1,808,3,1020,2250,-746039,-80145,-41162,49618,50030,49932,42,41,1312,0,2691677,2747228,54945,1158,133056,457840,24856448,96001,0
1,808,3,1020,2300,597274,34104,-21505,49547,49932,49870,43,42,1344,0,2702309,2757899,55158,1161,137166,462025,24892154,86335,0
1,808,3,1020,2350,-391085,40051,106699,49478,49870,49780,44,43,1376,0,2691958,2747425,54949,1156,108505,2031615,24956824,86855,0
1,808,3,1020,2400,187708,-81188,-141506,49413,49780,49720,45,44,1408,0,2669848,2725594,54512,1168,97438,1057368,25047048,75340,0
1,808,3,1020,2450,-23307,55390,103515,49351,49720,49630,46,45,1440,0,2676809,2732199,54644,1155,202813,89894,25148290,69436,0
1,808,3,1020,2500,-116975,16072,-18419,49294,49630,49570,47,46,1472,0,2670952,2726610,54532,1166,152814,1662069,25233488,70057,0
1,808,3,1020,2550,280863,-74284,-40069,49240,49570,49517,48,47,1504,0,2689117,2744828,54897,1160,115749,1657882,25266090,65184,0
1,808,3,1020,2600,-500459,71253,29030,49191,49517,49429,49,48,1536,0,2698934,2754498,55090,1158,173597,88294,25212360,55669,0
1,808,3,1020,2650,753728,-9479,33151,49148,49429,49369,50,49,1568,0,2693518,2749054,54981,1163,129873,1062537,25060236,49570,0
1,808,3,1020,2700,-968611,-60109,-92846,49109,49369,49317,51,50,1600,0,2684100,2739657,54793,1158,94918,2030006,24833514,47055,0
1,808,3,1020,2750,1067948,80141,90497,49076,49317,49266,52,51,1632,0,2700189,2755772,55115,1161,86784,457833,24595334,39357,0
1,808,3,1020,2800,-1020165,-34103,-19529,49049,49266,49216,53,52,1664,0,2672856,2728457,54569,1160,84111,462018,24431910,34572,0
1,808,3,1020,2850,856080,-40050,-68550,49028,49216,49166,54,53,1696,0,2685857,2741489,54830,1160,63850,2031601,24417620,31739,0
1,808,3,1020,2900,-639879,81185,106249,49012,49166,49116,55,54,1728,0,2675299,2730932,54619,1157,50358,1057359,24575902,19256,0
1,808,3,1020,2950,419384,-55387,-65150,49003,49116,49104,56,55,1760,0,2672860,2728489,54570,1162,64117,89889,24857914,9466,0
1,808,3,1020,3000,-196839,-16072,-15899,49000,49104,49063,57,56,1792,0,2692895,2748566,54971,1166,46118,1662055,25155650,13885,0
1,808,3,1020,3050,-56636,74281,76418,49002,49063,49053,58,57,1824,0,2691607,2747171,54943,1157,32864,1657868,25347842,11440,0
1,808,3,1020,3100,356838,-71250,-63329,49012,49053,49013,59,58,1856,0,2702879,2758505,55170,1169,24887,88289,25356258,2774,0
1,808,3,1020,3150,-671654,9478,-4329,49027,49013,49013,59,58,1856,1,1603,57273,1145,1158,17634,1062526,25181644,4778,0
1,808,3,1020,3200,927281,60107,73502,49048,49013,49013,59,58,1856,1,1617,57362,1147,1159,12575,2029991,24899966,8791,0
1,808,3,1020,3250,-1052963,-80138,-82378,49075,49013,49003,60,59,1888,1,2685959,2741622,54832,1159,9268,457826,24623018,3194,0
1,808,3,1020,3300,1029210,34101,24297,49108,49003,49003,60,59,1888,2,1609,57119,1142,1156,6848,462010,24446788,4026,0
1,808,3,1020,3350,-900511,40049,49988,49146,49003,49003,60,59,1888,2,1595,57168,1143,1155,5105,2031585,24414942,14250,0
1,808,3,1020,3400,741766,-81182,-75041,49190,49003,49003,60,59,1888,2,1604,57219,1144,1158,6081,1057348,24512346,18913,0
1,808,3,1020,3450,-604855,55385,23925,49238,49003,49075,61,60,1920,0,2694088,2749575,54992,1161,66016,89884,24684438,25455,0
1,808,3,1020,3500,487607,16072,59932,49291,49075,49093,62,61,1952,0,2694229,2749916,54998,1165,51153,1662043,24867296,30611,0
1,808,3,1020,3550,-348756,-74278,-121829,49349,49093,49135,63,62,1984,0,2708773,2764519,55290,1162,41262,1657857,25012244,33474,0
1,808,3,1020,3600,154782,71247,109186,49410,49135,49184,64,63,2016,0,2671210,2726723,54534,1164,112767,88284,25095342,33458,0
1,808,3,1020,3650,81330,-9477,-36898,49476,49184,49233,65,64,2048,0,2680491,2736077,54722,1161,90030,1062516,25116774,43079,0
1,808,3,1020,3700,-302211,-60105,-32651,49544,49233,49283,66,65,2080,0,2687278,2742788,54856,1158,69043,2029978,25092658,52531,0
1,808,3,1020,3750,447537,80135,40635,49615,49283,49333,67,66,2112,0,2689261,2744808,54896,1160,71700,457820,25043634,51657,0
1,808,3,1020,3800,-500449,-34099,20453,49689,49333,49383,68,67,2144,0,2684688,2740458,54809,1166,74026,462003,24987680,57514,0
1,808,3,1020,3850,500194,-40048,-101009,49765,49383,49470,69,68,2176,0,2683460,2739058,54781,1154,59163,2031570,24936754,73175,0
1,808,3,1020,3900,-509914,81179,131584,49842,49470,49530,70,69,2208,0,2682791,2738420,54768,1159,58838,1057340,24896476,74958,0
1,808,3,1020,3950,565478,-55383,-91526,49919,49530,49582,71,70,2240,0,2696054,2751565,55031,1162,180623,89878,24865976,75844,0
1,808,3,1020,4000,-647036,-16072,12633,49998,49582,49670,72,71,2272,0,2667073,2722711,54454,1163,142582,1662029,24841284,89873,0
1,808,3,1020,4050,696219,74276,42498,50076,49670,49730,73,72,2304,0,2676264,2731880,54638,1159,113968,1657845,24818582,89158,0
1,808,3,1020,4100,-664582,-71244,-22770,50154,49730,49820,74,73,2336,0,2688257,2743985,54880,1166,208128,88279,24793600,84526,0
1,808,3,1020,4150,553261,9477,-52670,50231,49820,49880,75,74,2368,0,2679243,2734813,54696,1160,161837,1062504,24762588,88746,0
1,808,3,1020,4200,-411225,60103,128096,50307,49880,49970,76,75,2400,0,2677706,2733222,54664,1160,124066,2029961,24723330,97695,0
1,808,3,1020,4250,293799,-80132,-138691,50381,49970,50067,77,76,2432,0,2699487,2755159,55103,1161,137960,457814,24675568,93544,0
1,808,3,1020,4300,-216147,34097,77996,50452,50067,50129,78,77,2464,0,2698432,2754015,55080,1166,146967,461995,24622570,84055,0
1,808,3,1020,4350,140558,40047,-730,50521,50129,50219,79,78,2496,0,2697722,2753288,55066,1158,114050,2031554,24575528,85401,0
1,808,3,1020,4400,-8689,-81176,-35558,50586,50219,50279,80,79,2528,0,2680076,2735666,54713,1154,94757,1057329,24551656,76586,0
1,808,3,1020,4450,-207157,55380,-3249,50648,50279,50369,81,80,2560,0,2687187,2742763,54855,1156,177856,89873,24570810,71708,0
1,808,3,1020,4500,475500,16071,76663,50705,50369,50430,82,81,2592,0,2681105,2736760,54735,1164,135682,1662016,24648612,70932,0
1,808,3,1020,4550,-723203,-74273,-124764,50759,50430,50482,83,82,2624,0,2680421,2736095,54722,1158,107329,1657832,24786756,64175,0
1,808,3,1020,4600,884798,71242,99906,50808,50482,50570,84,83,2656,0,2684203,2739631,54793,1157,194736,88274,24963942,53850,0
1,808,3,1020,4650,-943709,-9476,-12760,50851,50570,50630,85,84,2688,0,2683712,2739355,54787,1161,145055,1062496,25132656,47435,0
1,808,3,1020,4700,932759,-60101,-69943,50890,50630,50682,86,85,2720,0,2695415,2751039,55021,1159,104328,2029949,25230660,45447,0
1,808,3,1020,4750,-895241,80129,90139,50923,50682,50733,87,86,2752,0,2693691,2749450,54989,1162,91210,457807,25205142,37765,0
1,808,3,1020,4800,840658,-34096,-39077,50950,50733,50783,88,87,2784,0,2671030,2726676,54534,1163,88926,461989,25040352,32684,0
1,808,3,1020,4850,-733454,-40046,-35331,50972,50783,50833,89,88,2816,0,2685983,2741565,54831,1165,67285,2031542,24776608,30260,0
1,808,3,1020,4900,525283,81173,68320,50987,50833,50883,90,89,2848,0,2684918,2740461,54809,1161,50840,1057322,24504646,19409,0
1,808,3,1020,4950,-204595,-55378,-31901,50996,50883,50895,91,90,2880,0,2687668,2743193,54864,1161,45760,89868,24331708,10405,0
1,808,3,1020,5000,-178063,-16071,-47246,50999,50895,50936,92,91,2912,0,2685565,2741162,54823,1165,33510,1662004,24332476,13845,0
1,808,3,1020,5050,531666,74271,95697,50997,50936,50946,93,92,2944,0,2700420,2756130,55123,1154,25294,1657821,24510604,10575,0
1,808,3,1020,5100,-778003,-71239,-75733,50987,50946,50986,94,93,2976,0,2688222,2743778,54876,1164,36283,88270,24793802,2393,0
1,808,3,1020,5150,895629,9475,-3366,50972,50986,50996,95,94,3008,0,2694423,2750111,55002,1160,26064,1062486,25066880,4435,0
1,808,3,1020,5200,-920979,60099,75137,50951,50996,50999,96,95,3040,0,2679419,2734955,54699,1154,18859,2029935,25225136,8289,0
1,808,3,1020,5250,907752,-80126,-82659,50924,50999,50999,96,95,3040,1,1616,57230,1145,1156,15372,457801,25218922,3335,0
1,808,3,1020,5300,-879049,34094,18393,50891,50999,50999,96,95,3040,1,1592,57356,1147,1164,11001,461982,25067798,4459,0
1,808,3,1020,5350,811583,40045,68331,50853,50999,50962,97,96,3072,1,2685563,2741104,54822,1153,8094,2031528,24841392,14042,0
1,808,3,1020,5400,-663803,-81170,-107014,50809,50962,50962,97,96,3072,2,1610,57248,1145,1156,9369,1057312,24622524,14979,0
1,808,3,1020,5450,422889,55375,75951,50761,50962,50915,98,97,3104,0,2682365,2737878,54758,1159,75395,89863,24473280,16721,0
1,808,3,1020,5500,-129740,16071,1850,50708,50915,50903,99,98,3136,0,2662442,2717998,54360,1154,57448,1661990,24417510,25448,0
1,808,3,1020,5550,-140636,-74268,-50821,50650,50903,50863,100,99,3168,0,2730695,2786472,55729,1169,43439,1657808,24444104,32168,0
1,808,3,1020,5600,328797,71236,33013,50589,50863,50815,101,100,3200,0,2676077,2731794,54636,1164,85818,88265,24522732,35134,0
1,808,3,1020,5650,-430565,-9474,40641,50523,50815,50766,102,101,3232,0,2688937,2744368,54887,1154,70621,1062475,24619262,44822,0
1,808,3,1020,5700,494398,-60097,-110430,50455,50766,50716,103,102,3264,0,2677638,2733112,54662,1149,57806,2029920,24707096,52906,0
1,808,3,1020,5750,-578412,80123,118315,50384,50716,50666,104,103,3296,0,2680566,2736209,54724,1158,76134,457795,24771510,51320,0
1,808,3,1020,5800,701952,-34093,-56766,50310,50666,50616,105,104,3328,0,2697057,2752542,55051,1152,83156,461974,24808644,57169,0
1,808,3,1020,5850,-830865,-40044,-24561,50234,50616,50529,106,105,3360,0,2696589,2752121,55042,1162,64431,2031513,24821538,73481,0
1,808,3,1020,5900,907866,81167,61864,50157,50529,50469,107,106,3392,0,2706113,2761701,55234,1160,57910,1057304,24814580,75821,0
1,808,3,1020,5950,-902290,-55373,-22676,50080,50469,50417,108,107,3424,0,2686608,2742181,54844,1155,170943,89858,24793654,77904,0
1,808,3,1020,6000,837549,-16071,-59185,50001,50417,50329,109,108,3456,0,2676203,2731911,54638,1176,136565,1661978,24765020,91754,0
1,808,3,1020,6050,-773328,74266,114626,49923,50329,50269,110,109,3488,0,2687332,2742943,54859,1156,112657,1657798,24734056,89461,0
1,808,3,1020,6100,756932,-71233,-101447,49845,50269,50179,111,110,3520,0,2725973,2781411,55628,1154,224859,88260,24705716,84601,0
1,808,3,1020,6150,-783806,9473,29765,49768,50179,50119,112,111,3552,0,2680379,2735965,54719,1158,174909,1062465,24685312,88224,0
1,808,3,1020,6200,799821,60095,35899,49692,50119,50030,113,112,3584,0,2692676,2748127,54963,1161,131291,2029908,24677618,98682,0
1,808,3,1020,6250,-743787,-80120,-41284,49618,50030,49932,114,113,3616,0,2694880,2750501,55010,1162,131540,457789,24688104,95380,0
1,808,3,1020,6300,595385,34091,-21364,49547,49932,49870,115,114,3648,0,2692057,2747524,54950,1155,135575,461967,24723578,85777,0
1,808,3,1020,6350,-389670,40042,106517,49478,49870,49780,116,115,3680,0,2692788,2748284,54966,1162,107235,2031498,24787818,86322,0
1,808,3,1020,6400,186861,-81164,-141305,49413,49780,49720,117,116,3712,0,2678562,2734219,54684,1162,96285,1057294,24877430,74854,0
1,808,3,1020,6450,-23102,55371,103311,49351,49720,49630,118,117,3744,0,2672592,2728066,54561,1156,200680,89852,24977990,68967,0
1,808,3,1020,6500,-116483,16071,-18250,49294,49630,49570,119,118,3776,0,2672447,2727962,54559,1151,151183,1661963,25062618,69630,0
1,808,3,1020,6550,279640,-74263,-40205,49240,49570,49517,120,119,3808,0,2690096,2745489,54910,1159,114491,1657784,25095014,64792,0
1,808,3,1020,6600,-498508,71230,29144,49191,49517,49429,121,120,3840,0,2684757,2740335,54807,1151,171644,88255,25041662,55294,0
1,808,3,1020,6650,751118,-9473,33062,49148,49429,49369,122,121,3872,0,2690954,2746545,54931,1157,128387,1062453,24890586,49254,0
1,808,3,1020,6700,-965495,-60093,-92772,49109,49369,49317,123,122,3904,0,2696801,2752352,55047,1160,93822,2029890,24665406,46790,0
1,808,3,1020,6750,1064567,80116,90451,49076,49317,49266,124,123,3936,0,2694548,2750211,55004,1159,85760,457782,24428812,39116,0
1,808,3,1020,6800,-1016813,-34089,-19529,49049,49266,49216,125,124,3968,0,2679567,2735174,54703,1156,83120,461958,24266462,34364,0
1,808,3,1020,6850,853068,-40041,-68499,49028,49216,49166,126,125,4000,0,2683454,2739012,54780,1157,63096,2031480,24252240,31581,0
1,808,3,1020,6900,-637487,81161,106168,49012,49166,49116,127,126,4032,0,2678965,2734587,54692,1162,49760,1057285,24409410,19152,0
1,808,3,1020,6950,417831,-55368,-65075,49003,49116,49104,128,127,4064,0,2678599,2734156,54683,1159,63355,89847,24689496,9403,0
1,808,3,1020,7000,-196266,-16071,-15953,49000,49104,49063,129,128,4096,0,2694457,2750144,55003,1170,45569,1661949,24985218,13836,0
1,808,3,1020,7050,-56170,74260,76432,49002,49063,49053,130,129,4128,0,2694973,2750485,55010,1169,32472,1657771,25176138,11412,0
1,808,3,1020,7100,355370,-71227,-63327,49012,49053,49013,131,130,4160,0,2700058,2755515,55110,1154,24580,88250,25184546,2762,0
1,808,3,1020,7150,-669318,9472,-4336,49027,49013,49013,131,130,4160,1,1586,57324,1146,1163,17417,1062442,25011134,4775,0
1,808,3,1020,7200,924302,60091,73492,49048,49013,49013,131,130,4160,1,1611,57168,1143,1154,12421,2029875,24731368,8790,0
1,808,3,1020,7250,-1049629,-80113,-82358,49075,49013,49003,132,131,4192,1,2677060,2732652,54653,1159,9154,457776,24456290,3189,0
1,808,3,1020,7300,1025824,34087,24279,49108,49003,49003,132,131,4192,2,1623,57378,1148,1154,6761,461950,24281232,4010,0
1,808,3,1020,7350,-897344,40040,50002,49146,49003,49003,132,131,4192,2,1594,57119,1142,1153,5039,2031464,24249592,14205,0
1,808,3,1020,7400,739023,-81157,-75068,49190,49003,49003,132,131,4192,2,1590,57295,1146,1159,5999,1057274,24346316,18821,0
1,808,3,1020,7450,-602667,55366,23992,49238,49003,49075,133,132,4224,0,2682525,2738050,54761,1158,65256,89841,24517226,25296,0
1,808,3,1020,7500,486043,16070,59836,49291,49075,49093,134,133,4256,0,2685637,2741165,54823,1155,50560,1661933,24698844,30451,0
1,808,3,1020,7550,-347845,-74257,-121689,49349,49093,49135,135,134,4288,0,2695849,2751602,55032,1163,40778,1657757,24842810,33292,0
1,808,3,1020,7600,154518,71224,109029,49410,49135,49184,136,135,4320,0,2685109,2740680,54814,1150,111530,88245,24925368,33235,0
1,808,3,1020,7650,80985,-9471,-36751,49476,49184,49233,137,136,4352,0,2685216,2740931,54819,1164,89027,1062429,24946662,42818,0
1,808,3,1020,7700,-301332,-60089,-32779,49544,49233,49283,138,137,4384,0,2670776,2726275,54526,1159,68263,2029858,24922702,52234,0
1,808,3,1020,7750,446226,80110,40756,49615,49283,49333,139,138,4416,0,2685885,2741471,54829,1160,70842,457769,24874034,51323,0
1,808,3,1020,7800,-498816,-34085,20319,49689,49333,49383,140,139,4448,0,2698909,2754531,55091,1166,73101,461942,24818478,57131,0
1,808,3,1020,7850,498335,-40039,-100850,49765,49383,49470,141,140,4480,0,2679980,2735554,54711,1160,58415,2031447,24767890,72729,0
1,808,3,1020,7900,-507899,81154,131419,49842,49470,49530,142,141,4512,0,2693200,2748786,54976,1159,58093,1057265,24727912,74487,0
1,808,3,1020,7950,563358,-55363,-91363,49919,49530,49582,143,142,4544,0,2697778,2753372,55067,1159,178769,89836,24697630,75347,0
1,808,3,1020,8000,-644862,-16070,12486,49998,49582,49670,144,143,4576,0,2680692,2736294,54726,1158,141086,1661921,24673134,89318,0
STATS,rows=160,cycles_count=8000,cycles_mean=48228,cycles_median=1136,cycles_p95=1159,cycles_max=2730695,deadline_cycles=72000,deadline_violations=143,block_total_count=160,block_total_mean=2411423,block_total_median=2740680,block_total_p95=2757205,block_total_max=2786472,block_deadline_cycles=3600000,block_deadline_violations=0,tracker_cycle_count=144,tracker_cycles_mean=2617395,tracker_cycles_median=2685857,tracker_cycles_p95=2702309,tracker_cycles_max=2730695,tracker_searches=143,tracker_grid_evaluations=4576,numeric_faults=0
DONE,rows=160,status=PASS
