BOOT,protocol=cssp-rdmr-pli-v0.5.0,implementation=0.4.1,schema=rdmr-block-csv-v3,firmware_revision=17
CONFIG,protocol=cssp-rdmr-pli-v0.5.0,implementation=0.4.1,schema=rdmr-block-csv-v3,firmware_revision=17,run_id=1,scenario_id=811,algorithm=3,trajectory=0,noise=0,near_line=0,seed=1007,fs_hz=1000,sample_count=8000,block_size=50,tracker_search_mode=1,tracker_grid_points_max=32,pli_amplitude_u6=200000,value_scale=1000000,frequency_scale=1000,cycles=block_max
run_id,scenario_id,algorithm,seed,n,input,clean,output,true_frequency,estimated_frequency,estimated_frequency_next,tracker_calls,tracker_searches,tracker_grid_evaluations,state,cycles,block_cycles_total,block_cycles_mean,block_cycles_p95,residual_ratio,desired_energy,input_error_energy,output_error_energy,numeric_flags
1,811,3,1007,3400,12896,-81182,-89725,50000,49999,49999,8,7,224,2,1617,56870,1137,1156,2045,1057348,992626,4549,0
1,811,3,1007,3450,-38688,55385,49512,50000,49999,49999,8,7,224,2,1575,57036,1141,1154,5766,89884,992517,849,0
1,811,3,1007,3500,110140,16072,31514,50000,49999,49999,8,7,224,2,1583,57021,1140,1156,4454,1662043,992408,6435,0
1,811,3,1007,3550,-168341,-74278,-86552,50000,49999,49999,8,7,224,2,1590,56987,1140,1151,3352,1657857,992299,6683,0
1,811,3,1007,3600,165305,71247,70228,50000,49999,49999,8,7,224,2,1589,57226,1145,1160,5497,88284,992190,943,0
1,811,3,1007,3650,-103530,-9477,3999,50000,49999,49999,8,7,224,2,1584,56886,1138,1156,4461,1062516,992081,4242,0
1,811,3,1007,3700,33941,-60105,-74936,50000,49999,49999,8,7,224,2,1620,57023,1140,1159,3384,2029978,991973,7943,0
1,811,3,1007,3750,-13906,80135,84098,50000,49999,49999,8,7,224,2,1582,56791,1136,1149,2885,457820,991864,2357,0
1,811,3,1007,3800,59936,-34099,-23933,50000,49999,49999,8,7,224,2,1597,56943,1139,1150,3186,462003,991756,2109,0
1,811,3,1007,3850,-134079,-40048,-55956,50000,49999,49999,9,8,256,2,2691712,2747160,54943,1156,2549,2031570,991647,7849,0
1,811,3,1007,3900,175204,81179,89712,50000,49999,49999,9,8,256,2,1591,56993,1140,1149,2045,1057340,991539,4549,0
1,811,3,1007,3950,-149403,-55383,-49500,50000,49999,49999,9,8,256,2,1598,57227,1145,1150,5749,89878,991430,848,0
1,811,3,1007,4000,77942,-16072,-31523,50000,49999,49999,9,8,256,2,1577,57028,1141,1158,4442,1662029,991321,6435,0
1,811,3,1007,4050,-19733,74276,86559,50000,49999,49999,9,8,256,2,1613,56976,1140,1159,3343,1657845,991212,6683,0
1,811,3,1007,4100,22759,-71244,-70234,50000,49999,49999,9,8,256,2,1594,57046,1141,1153,5498,88279,991103,943,0
1,811,3,1007,4150,-84521,9477,-3991,50000,49999,49999,9,8,256,2,1624,57017,1140,1160,4462,1062504,990995,4243,0
1,811,3,1007,4200,154097,60103,74925,50000,49999,49999,9,8,256,2,1566,56908,1138,1160,3384,2029961,990886,7943,0
1,811,3,1007,4250,-174120,-80132,-84086,50000,49999,49999,9,8,256,2,1614,57054,1141,1157,2884,457814,990777,2357,0
1,811,3,1007,4300,128080,34097,23922,50000,49999,49999,9,8,256,2,1594,56995,1140,1154,3181,461995,990668,2108,0
1,811,3,1007,4350,-53930,40047,55964,50000,49999,49999,9,8,256,2,1597,57116,1142,1158,2545,2031554,990560,7849,0
1,811,3,1007,4400,12796,-81176,-89713,50000,49999,49999,9,8,256,2,1621,57126,1143,1166,2042,1057329,990451,4549,0
1,811,3,1007,4450,-38586,55380,49501,50000,49999,49999,10,9,288,2,2687838,2743314,54866,1159,5748,89873,990343,848,0
1,811,3,1007,4500,110033,16071,31520,50000,49999,49999,10,9,288,2,1597,56944,1139,1154,4440,1662016,990234,6435,0
1,811,3,1007,4550,-168230,-74273,-86554,50000,49999,49999,10,9,288,2,1586,56870,1137,1154,3342,1657832,990126,6683,0
1,811,3,1007,4600,165193,71242,70229,50000,49999,49999,10,9,288,2,1604,57056,1141,1167,5491,88274,990017,943,0
1,811,3,1007,4650,-103421,-9476,3994,50000,49999,49999,10,9,288,2,1619,56950,1139,1156,4457,1062496,989909,4242,0
1,811,3,1007,4700,33838,-60101,-74925,50000,49999,49999,10,9,288,2,1586,57016,1140,1158,3380,2029949,989801,7943,0
1,811,3,1007,4750,-13805,80129,84085,50000,49999,49999,10,9,288,2,1599,57075,1142,1155,2880,457807,989693,2357,0
1,811,3,1007,4800,59833,-34096,-23922,50000,49999,49999,10,9,288,2,1599,57028,1141,1155,3179,461989,989584,2109,0
1,811,3,1007,4850,-133970,-40046,-55961,50000,49999,49999,10,9,288,2,1581,56936,1139,1162,2542,2031542,989476,7849,0
1,811,3,1007,4900,175092,81173,89708,50000,49999,49999,10,9,288,2,1610,56818,1136,1148,2040,1057322,989368,4549,0
1,811,3,1007,4950,-149292,-55378,-49497,50000,49999,49999,10,9,288,2,1590,57139,1143,1158,5739,89868,989260,848,0
1,811,3,1007,5000,77836,-16071,-31521,50000,49999,49999,10,9,288,2,1566,57060,1141,1154,4433,1662004,989151,6435,0
1,811,3,1007,5050,-19631,74271,86552,50000,49999,49999,11,10,320,2,2708956,2764456,55289,1159,3337,1657821,989043,6683,0
1,811,3,1007,5100,22658,-71239,-70227,50000,49999,49999,11,10,320,2,1599,57199,1144,1165,5485,88270,988935,943,0
1,811,3,1007,5150,-84417,9475,-3995,50000,49999,49999,11,10,320,2,1585,56990,1140,1157,4452,1062486,988826,4242,0
1,811,3,1007,5200,153986,60099,74922,50000,49999,49999,11,10,320,2,1586,57070,1141,1158,3376,2029935,988718,7943,0
1,811,3,1007,5250,-174008,-80126,-84081,50000,49999,49999,11,10,320,2,1579,56884,1138,1152,2877,457801,988609,2357,0
1,811,3,1007,5300,127971,34094,23920,50000,49999,49999,11,10,320,2,1577,56837,1137,1156,3175,461982,988501,2108,0
1,811,3,1007,5350,-53826,40045,55960,50000,49999,49999,11,10,320,2,1589,56933,1139,1164,2539,2031528,988392,7849,0
1,811,3,1007,5400,12695,-81170,-89706,50000,49999,49999,11,10,320,2,1595,57021,1140,1151,2038,1057312,988284,4549,0
1,811,3,1007,5450,-38484,55375,49495,50000,49999,49999,11,10,320,2,1578,57081,1142,1155,5734,89863,988176,848,0
1,811,3,1007,5500,109927,16071,31520,50000,49999,49999,11,10,320,2,1592,57137,1143,1157,4429,1661990,988067,6435,0
1,811,3,1007,5550,-168118,-74268,-86549,50000,49999,49999,11,10,320,2,1562,56997,1140,1156,3334,1657808,987959,6683,0
1,811,3,1007,5600,165081,71236,70223,50000,49999,49999,11,10,320,2,1619,57126,1143,1156,5479,88265,987850,943,0
1,811,3,1007,5650,-103314,-9474,3996,50000,49999,50000,12,11,352,2,2683448,2738757,54775,1156,4447,1062475,987742,4242,0
1,811,3,1007,5700,33736,-60097,-74921,50000,50000,50000,12,11,352,2,1588,57057,1141,1160,3372,2029920,987634,7943,0
1,811,3,1007,5750,-13705,80123,84078,50000,50000,50000,12,11,352,2,1606,57122,1142,1160,2874,457795,987526,2357,0
1,811,3,1007,5800,59730,-34093,-23919,50000,50000,50000,12,11,352,2,1612,56984,1140,1163,3171,461974,987417,2108,0
1,811,3,1007,5850,-133862,-40044,-55959,50000,50000,50000,12,11,352,2,1609,56877,1138,1155,2537,2031513,987308,7849,0
1,811,3,1007,5900,174980,81167,89703,50000,50000,50000,12,11,352,2,1591,57094,1142,1160,2036,1057304,987200,4549,0
1,811,3,1007,5950,-149181,-55373,-49492,50000,50000,50000,12,11,352,2,1591,57293,1146,1162,5727,89858,987092,848,0
1,811,3,1007,6000,77730,-16071,-31520,50000,50000,50000,12,11,352,2,1583,57200,1144,1167,4424,1661978,986983,6435,0
1,811,3,1007,6050,-19530,74266,86546,50000,50000,50000,12,11,352,2,1588,57110,1142,1157,3330,1657798,986876,6683,0
1,811,3,1007,6100,22558,-71233,-70220,50000,50000,50000,12,11,352,2,1588,57119,1142,1161,5473,88260,986767,943,0
1,811,3,1007,6150,-84312,9473,-3996,50000,50000,50000,12,11,352,2,1622,56926,1139,1166,4442,1062465,986660,4242,0
1,811,3,1007,6200,153876,60095,74919,50000,50000,50000,12,11,352,2,1603,57084,1142,1156,3369,2029908,986552,7943,0
1,811,3,1007,6250,-173895,-80120,-84075,50000,50000,50000,13,12,384,2,2707260,2762572,55251,1160,2871,457789,986443,2357,0
1,811,3,1007,6300,127861,34091,23917,50000,50000,50000,13,12,384,2,1596,57013,1140,1156,3168,461967,986335,2108,0
1,811,3,1007,6350,-53722,40042,55958,50000,50000,50000,13,12,384,2,1619,57261,1145,1157,2534,2031498,986227,7849,0
1,811,3,1007,6400,12595,-81164,-89699,50000,50000,50000,13,12,384,2,1615,57086,1142,1163,2033,1057294,986119,4549,0
1,811,3,1007,6450,-38383,55371,49490,50000,50000,50000,13,12,384,2,1568,57041,1141,1157,5721,89852,986011,848,0
1,811,3,1007,6500,109820,16071,31520,50000,50000,50000,13,12,384,2,1584,57015,1140,1166,4419,1661963,985903,6435,0
1,811,3,1007,6550,-168007,-74263,-86543,50000,50000,50000,13,12,384,2,1586,56873,1137,1153,3326,1657784,985795,6683,0
1,811,3,1007,6600,164968,71230,70217,50000,50000,50000,13,12,384,2,1581,57060,1141,1159,5467,88255,985687,943,0
1,811,3,1007,6650,-103206,-9473,3997,50000,50000,50000,13,12,384,2,1606,57041,1141,1153,4437,1062453,985580,4242,0
1,811,3,1007,6700,33634,-60093,-74916,50000,50000,50000,13,12,384,2,1595,57211,1144,1166,3365,2029890,985471,7943,0
1,811,3,1007,6750,-13605,80116,84071,50000,50000,50000,13,12,384,2,1599,57120,1142,1161,2868,457782,985363,2357,0
1,811,3,1007,6800,59627,-34089,-23915,50000,50000,50000,13,12,384,2,1611,57047,1141,1165,3164,461958,985255,2108,0
1,811,3,1007,6850,-133753,-40041,-55956,50000,50000,50000,14,13,416,2,2679105,2734412,54688,1156,2531,2031480,985147,7849,0
1,811,3,1007,6900,174867,81161,89696,50000,50000,50000,14,13,416,2,1579,56922,1138,1154,2031,1057285,985039,4549,0
1,811,3,1007,6950,-149069,-55368,-49487,50000,50000,50000,14,13,416,2,1575,57164,1143,1162,5715,89847,984931,848,0
1,811,3,1007,7000,77624,-16071,-31520,50000,50000,50000,14,13,416,2,1589,57008,1140,1161,4415,1661949,984823,6435,0
1,811,3,1007,7050,-19430,74260,86541,50000,50000,50000,14,13,416,2,1579,56952,1139,1151,3323,1657771,984715,6683,0
1,811,3,1007,7100,22458,-71227,-70214,50000,50000,50000,14,13,416,2,1584,57185,1144,1170,5462,88250,984607,943,0
1,811,3,1007,7150,-84207,9472,-3998,50000,50000,50000,14,13,416,2,1586,57159,1143,1160,4432,1062442,984500,4242,0
1,811,3,1007,7200,153766,60091,74914,50000,50000,50000,14,13,416,2,1585,57168,1143,1159,3362,2029875,984392,7943,0
1,811,3,1007,7250,-173783,-80113,-84068,50000,50000,50000,14,13,416,2,1631,57054,1141,1153,2865,457776,984285,2357,0
1,811,3,1007,7300,127751,34087,23913,50000,50000,50000,14,13,416,2,1582,57066,1141,1159,3161,461950,984177,2108,0
1,811,3,1007,7350,-53618,40040,55955,50000,50000,50000,14,13,416,2,1601,56973,1139,1163,2528,2031464,984069,7849,0
1,811,3,1007,7400,12495,-81157,-89693,50000,50000,50000,14,13,416,2,1590,56909,1138,1155,2029,1057274,983961,4549,0
1,811,3,1007,7450,-38282,55366,49484,50000,50000,50000,15,14,448,2,2703583,2759092,55182,1155,5709,89841,983853,848,0
1,811,3,1007,7500,109713,16070,31519,50000,50000,50000,15,14,448,2,1577,57069,1141,1155,4410,1661933,983745,6435,0
1,811,3,1007,7550,-167895,-74257,-86538,50000,50000,50000,15,14,448,2,1591,57075,1142,1153,3319,1657757,983637,6683,0
1,811,3,1007,7600,164856,71224,70211,50000,50000,50000,15,14,448,2,1598,57283,1146,1158,5456,88245,983529,943,0
1,811,3,1007,7650,-103098,-9471,3999,50000,50000,50000,15,14,448,2,1575,56894,1138,1156,4428,1062429,983422,4242,0
1,811,3,1007,7700,33532,-60089,-74912,50000,50000,50000,15,14,448,2,1601,56915,1138,1156,3358,2029858,983314,7944,0
1,811,3,1007,7750,-13505,80110,84065,50000,50000,50000,15,14,448,2,1574,56962,1139,1163,2862,457769,983206,2357,0
1,811,3,1007,7800,59525,-34085,-23911,50000,50000,50000,15,14,448,2,1619,56921,1138,1149,3157,461942,983098,2108,0
1,811,3,1007,7850,-133645,-40039,-55954,50000,50000,50000,15,14,448,2,1616,56939,1139,1156,2525,2031447,982990,7849,0
1,811,3,1007,7900,174755,81154,89689,50000,50000,50000,15,14,448,2,1603,57076,1142,1154,2027,1057265,982882,4549,0
1,811,3,1007,7950,-148958,-55363,-49482,50000,50000,50000,15,14,448,2,1609,57184,1144,1156,5703,89836,982774,848,0
1,811,3,1007,8000,77518,-16070,-31520,50000,50000,50000,15,14,448,2,1588,57190,1144,1167,4405,1661921,982667,6435,0
STATS,rows=160,cycles_count=8000,cycles_mean=5467,cycles_median=1136,cycles_p95=1154,cycles_max=2708956,deadline_cycles=72000,deadline_violations=14,block_total_count=160,block_total_mean=273344,block_total_median=57057,block_total_p95=2747160,block_total_max=2764456,block_deadline_cycles=3600000,block_deadline_violations=0,tracker_cycle_count=15,tracker_cycles_mean=2308719,tracker_cycles_median=2689184,tracker_cycles_p95=2707260,tracker_cycles_max=2708956,tracker_searches=14,tracker_grid_evaluations=448,numeric_faults=0
DONE,rows=160,status=PASS
