record,subject_cluster,selected_lead,segment,start_seconds,trajectory,pli_amplitude,noise,algorithm,algorithm_name,output_snr_db,prd_percent,correlation,frequency_mae_hz,tracker_calls,tracker_searches,tracker_grid_evaluations
112,subject_112,MLII,2,1500,F1,0.2,none,7,B4,19.653855040976907,10.40656133004964,0.9955943728331831,0.09186742305755616,61,60,1920
112,subject_112,MLII,2,1500,F1,0.2,20dB,2,A2,16.736118994601483,14.561095504318741,0.9908571720622324,0.08670558929443359,160,159,5088
112,subject_112,MLII,2,1500,F1,0.2,20dB,3,A3,16.73799278113564,14.557954612247928,0.9908614463200546,0.0847005844116211,56,55,1760
112,subject_112,MLII,2,1500,F1,0.2,20dB,7,B4,16.737284776451332,14.559141309359772,0.9908599292211213,0.09070508480072022,36,35,1120
112,subject_112,MLII,2,1500,F1,0.5,none,2,A2,15.269709360020753,17.239097744491957,0.9870487555045528,0.07738356590270996,160,159,5088
112,subject_112,MLII,2,1500,F1,0.5,none,3,A3,15.270787236794664,17.236958588810815,0.9870520571501685,0.07583417892456054,62,61,1952
112,subject_112,MLII,2,1500,F1,0.5,none,7,B4,15.270608470648936,17.237313349979672,0.9870515198618235,0.07614688873291016,66,65,2080
112,subject_112,MLII,2,1500,F1,0.5,20dB,2,A2,13.972493612055302,20.015909073889993,0.9825054481812052,0.0787499189376831,160,159,5088
112,subject_112,MLII,2,1500,F1,0.5,20dB,3,A3,13.97249343690165,20.015909477517,0.9825054474397513,0.07875001430511475,59,58,1856
112,subject_112,MLII,2,1500,F1,0.5,20dB,7,B4,13.972493612055302,20.015909073889993,0.9825054481812052,0.0787499189376831,51,50,1600
112,subject_112,MLII,2,1500,F2,0.2,none,2,A2,16.482455279430514,14.99260973078064,0.9902664002161852,0.2349919080734253,160,159,5088
112,subject_112,MLII,2,1500,F2,0.2,none,3,A3,16.47758693218695,15.001015281847756,0.9902548090390115,0.23493404388427735,58,57,1824
112,subject_112,MLII,2,1500,F2,0.2,none,7,B4,16.47212518050171,15.010450997586577,0.9902415842073743,0.23839843273162842,61,60,1920
112,subject_112,MLII,2,1500,F2,0.2,20dB,2,A2,14.864052156511935,18.063312369638645,0.9856320178178866,0.2364198923110962,160,159,5088
112,subject_112,MLII,2,1500,F2,0.2,20dB,3,A3,14.864207836978892,18.062988616998375,0.9856325226513988,0.23001224994659425,54,53,1696
112,subject_112,MLII,2,1500,F2,0.2,20dB,7,B4,14.861097661988365,18.069457627896476,0.9856214863630696,0.23950505256652832,40,39,1248
112,subject_112,MLII,2,1500,F2,0.5,none,2,A2,9.895687345665623,32.0048379670832,0.9559590419887439,0.22404868602752687,160,159,5088
112,subject_112,MLII,2,1500,F2,0.5,none,3,A3,9.895929745348983,32.00394481109554,0.9559615163292333,0.22312581539154053,60,59,1888
112,subject_112,MLII,2,1500,F2,0.5,none,7,B4,9.89593239086141,32.00393506346757,0.9559615435926762,0.2231365442276001,62,61,1952
112,subject_112,MLII,2,1500,F2,0.5,20dB,2,A2,9.432392408188203,33.75828533771579,0.9513938619272355,0.22934246063232422,160,159,5088
112,subject_112,MLII,2,1500,F2,0.5,20dB,3,A3,9.432436398246583,33.75811436787341,0.951394569506045,0.22903223037719728,57,56,1792
112,subject_112,MLII,2,1500,F2,0.5,20dB,7,B4,9.432441003703179,33.75809646855674,0.951394621384107,0.22904231548309326,49,48,1536
112,subject_112,MLII,2,1500,F3,0.2,none,2,A2,20.427621198332517,9.519605257221746,0.9964036104969258,0.08214766027768823,160,159,5088
112,subject_112,MLII,2,1500,F3,0.2,none,3,A3,20.369060746976434,9.58400348004236,0.9963463849801361,0.10671519541656957,62,61,1952
112,subject_112,MLII,2,1500,F3,0.2,none,7,B4,20.312061631123008,9.64710306927324,0.9962897768101009,0.1195575475692749,78,77,2464
112,subject_112,MLII,2,1500,F3,0.2,20dB,2,A2,17.23032146164299,13.755739001260036,0.9919767764808237,0.0793830156326294,160,159,5088
112,subject_112,MLII,2,1500,F3,0.2,20dB,3,A3,17.183985994657164,13.829315999554442,0.9918837541287796,0.1118805284500122,62,61,1952
112,subject_112,MLII,2,1500,F3,0.2,20dB,7,B4,17.118525481897862,13.933933258470258,0.9917513647976272,0.14527363187055783,57,56,1792
112,subject_112,MLII,2,1500,F3,0.5,none,2,A2,17.38954163430951,13.50588098546138,0.9922202692217681,0.07875022888183594,160,159,5088
112,subject_112,MLII,2,1500,F3,0.5,none,3,A3,17.336654951074003,13.588366517626705,0.9921184542850018,0.08751142978668212,99,98,3136
112,subject_112,MLII,2,1500,F3,0.5,none,7,B4,17.309832322931243,13.630393190794852,0.9920669959518381,0.09277154541015625,100,99,3168
112,subject_112,MLII,2,1500,F3,0.5,20dB,2,A2,15.201984960226971,17.374037400909042,0.9867610790657849,0.07968771457672119,160,159,5088
112,subject_112,MLII,2,1500,F3,0.5,20dB,3,A3,15.164703628587953,17.44877002434932,0.9866448126753996,0.09041521549224854,73,72,2304
112,subject_112,MLII,2,1500,F3,0.5,20dB,7,B4,15.121049892481643,17.536685176269458,0.9865070418776519,0.09912446022033691,100,99,3168
112,subject_112,MLII,2,1500,F4,0.2,none,2,A2,19.94573018969197,10.062676027554371,0.9959176375435819,0.23151885365665345,160,159,5088
112,subject_112,MLII,2,1500,F4,0.2,none,3,A3,19.77543584638922,10.26191014949189,0.9957311653087876,0.25560532732843383,113,112,3584
112,subject_112,MLII,2,1500,F4,0.2,none,7,B4,19.708084068704512,10.341791950205506,0.995656004741606,0.26086328666279024,121,120,3840
112,subject_112,MLII,2,1500,F4,0.2,20dB,2,A2,16.898764808055045,14.290971715922076,0.9912278231041929,0.23581259163347199,160,159,5088
112,subject_112,MLII,2,1500,F4,0.2,20dB,3,A3,16.764567758193838,14.51348178420075,0.9909371670816637,0.27277164488416633,97,96,3072
112,subject_112,MLII,2,1500,F4,0.2,20dB,7,B4,16.679316962893456,14.656630928888825,0.9907484894866541,0.28997020537159374,93,92,2944
112,subject_112,MLII,2,1500,F4,0.5,none,2,A2,15.86045865536027,16.10560588180769,0.9887412366048839,0.23390434721189546,160,159,5088
112,subject_112,MLII,2,1500,F4,0.5,none,3,A3,15.83511758811613,16.15266256823813,0.9886733914926251,0.23576463201719333,155,154,4928
112,subject_112,MLII,2,1500,F4,0.5,none,7,B4,15.810550216673846,16.19841380461549,0.9886070498265549,0.23765233495908786,154,153,4896
112,subject_112,MLII,2,1500,F4,0.5,20dB,2,A2,14.36419720112375,19.13331140907914,0.9838988812362303,0.2297941037505196,160,159,5088
112,subject_112,MLII,2,1500,F4,0.5,20dB,3,A3,14.324796341369597,19.22030092727643,0.9837495622971435,0.2330963853370338,148,147,4704
112,subject_112,MLII,2,1500,F4,0.5,20dB,7,B4,14.309195332487779,19.25485415669992,0.9836906738825028,0.2345856734602974,150,149,4768
112,subject_112,MLII,2,1500,F5,0.2,none,2,A2,20.667232066681755,9.260584454351454,0.9966365838696722,0.06136468410491478,160,159,5088
112,subject_112,MLII,2,1500,F5,0.2,none,3,A3,20.64045136329679,9.289181143781077,0.9966122250377973,0.07148856163024533,50,49,1568
112,subject_112,MLII,2,1500,F5,0.2,none,7,B4,20.540462810593837,9.39673240780916,0.9965188299586211,0.09556372642516528,34,33,1056
112,subject_112,MLII,2,1500,F5,0.2,20dB,2,A2,17.2737590444488,13.687119148337173,0.9921175416917974,0.06714894294738416,160,159,5088
112,subject_112,MLII,2,1500,F5,0.2,20dB,3,A3,17.264270086350397,13.702079903489112,0.9920994042562399,0.07866299152373867,52,51,1632
112,subject_112,MLII,2,1500,F5,0.2,20dB,7,B4,17.21481058941358,13.780325329191111,0.991999875367421,0.09811666965484109,49,48,1536
112,subject_112,MLII,2,1500,F5,0.5,none,2,A2,17.489512310737233,13.351325518258628,0.9923885642864254,0.060704503059385656,160,159,5088
112,subject_112,MLII,2,1500,F5,0.5,none,3,A3,17.456903322100604,13.401543920012513,0.9923277537918521,0.06713416576385348,74,73,2336
112,subject_112,MLII,2,1500,F5,0.5,none,7,B4,17.46630865777132,13.387040189734115,0.9923465345603412,0.06714731216430457,82,81,2592
112,subject_112,MLII,2,1500,F5,0.5,20dB,2,A2,15.528447268142912,16.733147398895166,0.9878741533421805,0.056516222953794146,160,159,5088
112,subject_112,MLII,2,1500,F5,0.5,20dB,3,A3,15.491929241260635,16.803646552701938,0.987768883322611,0.06514842510223405,59,58,1856
112,subject_112,MLII,2,1500,F5,0.5,20dB,7,B4,15.484541184856562,16.817945502715965,0.9877497239306358,0.06617667198180684,53,52,1664
113,subject_113,MLII,0,300,F0,0.2,none,2,A2,19.262688169466095,10.885931474044048,0.9949815131437991,0.018726634979248046,160,159,5088
113,subject_113,MLII,0,300,F0,0.2,none,3,A3,19.26247721473344,10.886195864537896,0.9949812463487748,0.018538475036621094,133,132,4224
113,subject_113,MLII,0,300,F0,0.2,none,7,B4,19.259256255440675,10.890233504587371,0.9949772595658114,0.02560415267944336,122,121,3872
113,subject_113,MLII,0,300,F0,0.2,20dB,2,A2,16.572716593824023,14.83761762799488,0.9902381861937408,0.01801741123199463,160,159,5088
113,subject_113,MLII,0,300,F0,0.2,20dB,3,A3,16.573013098538933,14.837111134281653,0.9902389765064553,0.01880061626434326,101,100,3200
113,subject_113,MLII,0,300,F0,0.2,20dB,7,B4,16.572442859902054,14.83808523965419,0.9902379848817174,0.022786855697631836,115,114,3648
113,subject_113,MLII,0,300,F0,0.5,none,2,A2,17.059591599614702,14.02879679693076,0.9913966183982348,0.006025242805480957,160,159,5088
113,subject_113,MLII,0,300,F0,0.5,none,3,A3,17.059487174796978,14.028965457069859,0.9913963936074557,0.006179022789001465,132,131,4192
113,subject_113,MLII,0,300,F0,0.5,none,7,B4,17.059163467136578,14.029488301406937,0.99139570383867,0.006859111785888672,122,121,3872
113,subject_113,MLII,0,300,F0,0.5,20dB,2,A2,15.173214184859393,17.431682029917493,0.9864710853055461,0.0036913871765136717,160,159,5088
113,subject_113,MLII,0,300,F0,0.5,20dB,3,A3,15.172803235024727,17.432506783237116,0.9864698100542768,0.004181671142578125,108,107,3424
113,subject_113,MLII,0,300,F0,0.5,20dB,7,B4,15.173581000382725,17.43094588465004,0.9864723437071566,0.002763676643371582,121,120,3840
113,subject_113,MLII,0,300,F1,0.2,none,2,A2,18.475313241922805,11.918849680420298,0.993894271945141,0.09655210971832276,160,159,5088
113,subject_113,MLII,0,300,F1,0.2,none,3,A3,18.47575989624853,11.91823679341462,0.9938949152611782,0.09655191898345947,133,132,4224
113,subject_113,MLII,0,300,F1,0.2,none,7,B4,18.473843750591236,11.920866299175273,0.993891952505407,0.09910635948181153,125,124,3968
113,subject_113,MLII,0,300,F1,0.2,20dB,2,A2,16.06341555795715,15.733640645825918,0.9890539630368902,0.08969759941101074,160,159,5088
113,subject_113,MLII,0,300,F1,0.2,20dB,3,A3,16.064817803483002,15.731100820046102,0.9890574582473948,0.08970558643341064,107,106,3392
113,subject_113,MLII,0,300,F1,0.2,20dB,7,B4,16.064341854034915,15.731962840426544,0.9890566279733792,0.08735246658325195,120,119,3808
113,subject_113,MLII,0,300,F1,0.5,none,2,A2,14.68353837335794,18.442639874002335,0.9849065684899903,0.08363037109375,160,159,5088
113,subject_113,MLII,0,300,F1,0.5,none,3,A3,14.684045121863376,18.441563932681028,0.9849083828096101,0.0827026605606079,125,124,3968
113,subject_113,MLII,0,300,F1,0.5,none,7,B4,14.684045121863376,18.441563932681028,0.9849083828096101,0.0827026605606079,125,124,3968
113,subject_113,MLII,0,300,F1,0.5,20dB,2,A2,13.522790087114352,21.07950946220457,0.9802062503568044,0.08166759014129639,160,159,5088
113,subject_113,MLII,0,300,F1,0.5,20dB,3,A3,13.523601074621858,21.077541394280747,0.9802099151369412,0.08046948909759521,114,113,3616
113,subject_113,MLII,0,300,F1,0.5,20dB,7,B4,13.522790087114352,21.07950946220457,0.9802062503568044,0.08166759014129639,153,152,4864
113,subject_113,MLII,0,300,F2,0.2,none,2,A2,15.867082737125157,16.0933281846063,0.988527503229501,0.23902313709259032,160,159,5088
113,subject_113,MLII,0,300,F2,0.2,none,3,A3,15.866843657327498,16.093771160830894,0.9885267514810171,0.23800914287567138,99,98,3136
113,subject_113,MLII,0,300,F2,0.2,none,7,B4,15.867395140287876,16.09274937041215,0.9885282748809816,0.23669164180755614,137,136,4352
113,subject_113,MLII,0,300,F2,0.2,20dB,2,A2,14.423967812792567,19.00210064359372,0.9839105292862218,0.24065403938293456,160,159,5088
113,subject_113,MLII,0,300,F2,0.2,20dB,3,A3,14.423549310157815,19.003016222895464,0.9839086978547217,0.24279918670654296,85,84,2688
113,subject_113,MLII,0,300,F2,0.2,20dB,7,B4,14.422225060024815,19.005913642298026,0.9839038548492388,0.24426231384277344,92,91,2912
113,subject_113,MLII,0,300,F2,0.5,none,2,A2,9.753679115611511,32.53239590530379,0.9541607071513025,0.23370695114135742,160,159,5088
113,subject_113,MLII,0,300,F2,0.5,none,3,A3,9.75372350861798,32.53222963480859,0.9541608567382103,0.23309175968170165,98,97,3104
113,subject_113,MLII,0,300,F2,0.5,none,7,B4,9.75372350861798,32.53222963480859,0.9541608567382103,0.23309175968170165,116,115,3680
113,subject_113,MLII,0,300,F2,0.5,20dB,2,A2,9.366496613800624,34.01536801025911,0.9501724367950333,0.2293144702911377,160,159,5088
113,subject_113,MLII,0,300,F2,0.5,20dB,3,A3,9.36651512310426,34.015295524868414,0.9501716659385898,0.22879161834716796,90,89,2848
113,subject_113,MLII,0,300,F2,0.5,20dB,7,B4,9.36651465030988,34.01529737640483,0.9501716612908214,0.22878732681274414,94,93,2976
113,subject_113,MLII,0,300,F3,0.2,none,2,A2,19.11071405102917,11.07807502593005,0.9947849740767876,0.08257316227773166,160,159,5088
113,subject_113,MLII,0,300,F3,0.2,none,3,A3,19.093052319540615,11.100623901553542,0.9947616071915711,0.09257948037007786,124,123,3936
113,subject_113,MLII,0,300,F3,0.2,none,7,B4,19.00907082764439,11.208473341964512,0.9946500330233344,0.11722184296468235,125,124,3968
113,subject_113,MLII,0,300,F3,0.2,20dB,2,A2,16.54185621155345,14.890428447565743,0.9902081137379333,0.08397638513104363,160,159,5088
113,subject_113,MLII,0,300,F3,0.2,20dB,3,A3,16.524590300083396,14.920057251229995,0.9901667092167994,0.09723574830548211,111,110,3520
113,subject_113,MLII,0,300,F3,0.2,20dB,7,B4,16.488052691960256,14.982951372916506,0.9900811886200951,0.11787481023327752,121,120,3840
113,subject_113,MLII,0,300,F3,0.5,none,2,A2,16.63317737768034,14.734694494809972,0.9904707324061813,0.0763502836227417,160,159,5088
113,subject_113,MLII,0,300,F3,0.5,none,3,A3,16.578400631405096,14.827911082030159,0.9903446608343692,0.08513891696929932,136,135,4320
113,subject_113,MLII,0,300,F3,0.5,none,7,B4,16.524781225354833,14.919729295799797,0.9902178470825135,0.08704018592834473,143,142,4544
113,subject_113,MLII,0,300,F3,0.5,20dB,2,A2,14.888385535961117,18.012779296859343,0.9855515533585087,0.08030033111572266,160,159,5088
113,subject_113,MLII,0,300,F3,0.5,20dB,3,A3,14.873254852898526,18.044184620781817,0.9854999550310993,0.08387746810913085,136,135,4320
113,subject_113,MLII,0,300,F3,0.5,20dB,7,B4,14.84379795390768,18.105482664018265,0.9854010417245215,0.08911263942718506,140,139,4448
113,subject_113,MLII,0,300,F4,0.2,none,2,A2,18.777433267953324,11.511405197962613,0.994338657699687,0.23548354959767107,160,159,5088
113,subject_113,MLII,0,300,F4,0.2,none,3,A3,18.761612170336694,11.532391998353479,0.9943165299214387,0.23983315296992783,148,147,4704
113,subject_113,MLII,0,300,F4,0.2,none,7,B4,18.767173026865546,11.52501112479538,0.9943242476739182,0.23735458708088641,157,156,4992
113,subject_113,MLII,0,300,F4,0.2,20dB,2,A2,16.241998312703082,15.413458199766684,0.9894860225438064,0.22972414538926292,160,159,5088
113,subject_113,MLII,0,300,F4,0.2,20dB,3,A3,16.20833911579362,15.473303669948853,0.9894016320738563,0.2394092473181634,134,133,4256
113,subject_113,MLII,0,300,F4,0.2,20dB,7,B4,16.218278237565833,15.455607947454444,0.9894262320483187,0.23524919180325196,142,141,4512
113,subject_113,MLII,0,300,F4,0.5,none,2,A2,15.336214233853251,17.107608100686615,0.9870589544649674,0.23657627581761767,160,159,5088
113,subject_113,MLII,0,300,F4,0.5,none,3,A3,15.301289643823054,17.17653356652838,0.9869521197396376,0.239153461448416,154,153,4896
113,subject_113,MLII,0,300,F4,0.5,none,7,B4,15.336214233853251,17.107608100686615,0.9870589544649674,0.23657627581761767,160,159,5088
113,subject_113,MLII,0,300,F4,0.5,20dB,2,A2,13.831880307615858,20.342577969167756,0.9816008056211769,0.23854005920013946,160,159,5088
113,subject_113,MLII,0,300,F4,0.5,20dB,3,A3,13.831880307615858,20.342577969167756,0.9816008056211769,0.23854005920013946,160,159,5088
113,subject_113,MLII,0,300,F4,0.5,20dB,7,B4,13.831880307615858,20.342577969167756,0.9816008056211769,0.23854005920013946,160,159,5088
113,subject_113,MLII,0,300,F5,0.2,none,2,A2,19.340774988478287,10.788504702211352,0.9950933209082959,0.06673655033111128,160,159,5088
113,subject_113,MLII,0,300,F5,0.2,none,3,A3,19.334867542945485,10.795844673630336,0.9950860682334924,0.07079209327697288,128,127,4064
113,subject_113,MLII,0,300,F5,0.2,none,7,B4,19.338652881027663,10.791140835541265,0.9950911460106472,0.07235906600951648,125,124,3968
113,subject_113,MLII,0,300,F5,0.2,20dB,2,A2,16.513363501604122,14.939354385113193,0.9900443324143976,0.06407875537871392,160,159,5088
113,subject_113,MLII,0,300,F5,0.2,20dB,3,A3,16.515178496076103,14.936232999278692,0.9900486107917905,0.06571196556090397,111,110,3520
113,subject_113,MLII,0,300,F5,0.2,20dB,7,B4,16.512451665304486,14.940922786421435,0.9900422517366264,0.06730211257933645,121,120,3840
113,subject_113,MLII,0,300,F5,0.5,none,2,A2,16.82485186126479,14.413100388945924,0.9908744216028897,0.04705665111541428,160,159,5088
113,subject_113,MLII,0,300,F5,0.5,none,3,A3,16.822825370766893,14.416463477783337,0.9908702033642834,0.0484655284881562,135,134,4288
113,subject_113,MLII,0,300,F5,0.5,none,7,B4,16.82614476240518,14.410955147884946,0.990877188292926,0.045518412590026,145,144,4608
113,subject_113,MLII,0,300,F5,0.5,20dB,2,A2,15.066434169494334,17.64730111683427,0.9861830658581417,0.0629335546493496,160,159,5088
113,subject_113,MLII,0,300,F5,0.5,20dB,3,A3,15.064587596917537,17.65105323524834,0.9861768651471937,0.06447695732116357,125,124,3968
113,subject_113,MLII,0,300,F5,0.5,20dB,7,B4,15.064002421312463,17.652242441435718,0.9861758075959115,0.06461699485778613,123,122,3904
113,subject_113,MLII,1,900,F0,0.2,none,2,A2,20.09721309234839,9.888703303314685,0.9960303179145211,0.015840935707092284,160,159,5088
113,subject_113,MLII,1,900,F0,0.2,none,3,A3,20.097104238706642,9.888827231680878,0.9960302204011727,0.01780381202697754,95,94,3008
113,subject_113,MLII,1,900,F0,0.2,none,7,B4,20.09812334059259,9.88766705906495,0.9960312730005877,0.013128542900085449,109,108,3456
113,subject_113,MLII,1,900,F0,0.2,20dB,2,A2,17.012995407924812,14.10425758693156,0.9914242414309564,0.026866745948791505,160,159,5088
113,subject_113,MLII,1,900,F0,0.2,20dB,3,A3,17.013634852071114,14.10321928764888,0.9914255354218952,0.024762821197509766,82,81,2592
113,subject_113,MLII,1,900,F0,0.2,20dB,7,B4,17.013366889277673,14.103654383705678,0.9914249761326984,0.023554039001464844,107,106,3392
113,subject_113,MLII,1,900,F0,0.5,none,2,A2,17.644314506299043,13.115482611549231,0.9926757501077835,0.009526848793029785,160,159,5088
113,subject_113,MLII,1,900,F0,0.5,none,3,A3,17.643066934304265,13.117366550285798,0.992673620401603,0.011089444160461426,98,97,3104
113,subject_113,MLII,1,900,F0,0.5,none,7,B4,17.645695775644825,13.113397094178822,0.992678176698239,0.007983946800231933,109,108,3456
113,subject_113,MLII,1,900,F0,0.5,20dB,2,A2,15.729896627483985,16.349526138335932,0.9882667068159845,0.006210017204284668,160,159,5088
113,subject_113,MLII,1,900,F0,0.5,20dB,3,A3,15.730372480796639,16.348630460012846,0.9882680535659916,0.005123615264892578,72,71,2272
113,subject_113,MLII,1,900,F0,0.5,20dB,7,B4,15.730417607872377,16.348545521797046,0.9882681986644769,0.00496983528137207,97,96,3072
113,subject_113,MLII,1,900,F1,0.2,none,2,A2,19.037511841575956,11.171832334218623,0.9947882261983155,0.0935227632522583,160,159,5088
113,subject_113,MLII,1,900,F1,0.2,none,3,A3,19.040662594799304,11.167780555443988,0.9947924538572985,0.09595134258270263,109,108,3456
113,subject_113,MLII,1,900,F1,0.2,none,7,B4,19.034155542165077,11.176150056543257,0.9947836569990467,0.0964853048324585,127,126,4032
113,subject_113,MLII,1,900,F1,0.2,20dB,2,A2,16.50482732703235,14.954043338797396,0.9903405303965144,0.08386282920837403,160,159,5088
113,subject_113,MLII,1,900,F1,0.2,20dB,3,A3,16.50494845323874,14.953834803576965,0.9903407873013929,0.08369355201721192,77,76,2432
113,subject_113,MLII,1,900,F1,0.2,20dB,7,B4,16.505147918551543,14.953491403279173,0.9903412270446817,0.08150031566619872,127,126,4032
113,subject_113,MLII,1,900,F1,0.5,none,2,A2,15.222868530504066,17.332315056551483,0.9868858586916719,0.07747976779937744,160,159,5088
113,subject_113,MLII,1,900,F1,0.5,none,3,A3,15.222869559384531,17.332313003465377,0.9868858617624405,0.07748968601226806,110,109,3488
113,subject_113,MLII,1,900,F1,0.5,none,7,B4,15.222868530504066,17.332315056551483,0.9868858586916719,0.07747976779937744,127,126,4032
113,subject_113,MLII,1,900,F1,0.5,20dB,2,A2,13.864276044403512,20.266847475398393,0.9818901079271894,0.07950100898742676,160,159,5088
113,subject_113,MLII,1,900,F1,0.5,20dB,3,A3,13.86429198049981,20.266810291626758,0.9818901955660878,0.07890911102294922,85,84,2688
113,subject_113,MLII,1,900,F1,0.5,20dB,7,B4,13.864544553984615,20.26622096978517,0.9818911881568216,0.07829985618591309,125,124,3968
113,subject_113,MLII,1,900,F2,0.2,none,2,A2,16.703551213189765,14.615794920604197,0.9907896848887461,0.23578109741210937,160,159,5088
113,subject_113,MLII,1,900,F2,0.2,none,3,A3,16.703786616145585,14.61539881210564,0.9907902146982406,0.23820314407348633,83,82,2624
113,subject_113,MLII,1,900,F2,0.2,none,7,B4,16.702327053919156,14.617854965398323,0.9907870854494198,0.24447524547576904,116,115,3680
113,subject_113,MLII,1,900,F2,0.2,20dB,2,A2,14.229024354735742,19.433399716859554,0.9832266399116987,0.25478758811950686,160,159,5088
113,subject_113,MLII,1,900,F2,0.2,20dB,3,A3,14.22751247603683,19.43678261734496,0.9832208987430462,0.2513263463973999,73,72,2304
113,subject_113,MLII,1,900,F2,0.2,20dB,7,B4,14.226825713915547,19.438319474746816,0.9832182309437361,0.25573785305023194,81,80,2560
113,subject_113,MLII,1,900,F2,0.5,none,2,A2,10.084031990140897,31.318315999765154,0.9579879553466586,0.2279759645462036,160,159,5088
113,subject_113,MLII,1,900,F2,0.5,none,3,A3,10.084402273794135,31.316980913347663,0.9579915025618027,0.22650315761566162,85,84,2688
113,subject_113,MLII,1,900,F2,0.5,none,7,B4,10.083889333768436,31.31883037356306,0.9579869621037402,0.22927472591400147,116,115,3680
113,subject_113,MLII,1,900,F2,0.5,20dB,2,A2,9.341733267191687,34.11248344776702,0.9498890309738568,0.22458977699279786,160,159,5088
113,subject_113,MLII,1,900,F2,0.5,20dB,3,A3,9.342001122216846,34.111431504948484,0.9498920779182556,0.2235867500305176,88,87,2784
113,subject_113,MLII,1,900,F2,0.5,20dB,7,B4,9.341965656106018,34.11157078858328,0.9498916381220611,0.22359919548034668,114,113,3616
113,subject_113,MLII,1,900,F3,0.2,none,2,A2,20.122377384157744,9.860095744663132,0.996070147340927,0.08435823917388915,160,159,5088
113,subject_113,MLII,1,900,F3,0.2,none,3,A3,20.094345262502845,9.89196880654407,0.9960401971889923,0.09289534473419189,110,109,3488
113,subject_113,MLII,1,900,F3,0.2,none,7,B4,19.94496124167111,10.063566927910477,0.9958801962080603,0.1268284559249878,109,108,3456
113,subject_113,MLII,1,900,F3,0.2,20dB,2,A2,16.836034472427798,14.394556135091477,0.9910234411549369,0.07748306129320122,160,159,5088
113,subject_113,MLII,1,900,F3,0.2,20dB,3,A3,16.80390630276369,14.447898640156401,0.9909523067264172,0.09911577953317002,89,88,2816
113,subject_113,MLII,1,900,F3,0.2,20dB,7,B4,16.751633823529904,14.535109575693816,0.9908364620014185,0.1274575138314602,109,108,3456
113,subject_113,MLII,1,900,F3,0.5,none,2,A2,17.285496364015348,13.668636152299282,0.9920150525287355,0.07894549369812012,160,159,5088
113,subject_113,MLII,1,900,F3,0.5,none,3,A3,17.249149845292372,13.725953050044835,0.9919432829513612,0.08434724807739258,119,118,3776
113,subject_113,MLII,1,900,F3,0.5,none,7,B4,17.207816123686793,13.79142668684881,0.9918621501118244,0.08832533359527588,144,143,4576
113,subject_113,MLII,1,900,F3,0.5,20dB,2,A2,15.432273704335387,16.919452912305783,0.9876034069695216,0.07731635570526123,160,159,5088
113,subject_113,MLII,1,900,F3,0.5,20dB,3,A3,15.389315403691795,17.003339688069246,0.9874745911632427,0.08615286350250244,127,126,4032
113,subject_113,MLII,1,900,F3,0.5,20dB,7,B4,15.339379725957203,17.101374396778084,0.9873252517500603,0.09203867912292481,133,132,4224
113,subject_113,MLII,1,900,F4,0.2,none,2,A2,19.551986633748093,10.529328363131208,0.9954427091521312,0.23814442938963526,160,159,5088
113,subject_113,MLII,1,900,F4,0.2,none,3,A3,19.389919138650725,10.72763637917951,0.9952468124279639,0.2589632640013985,135,134,4288
113,subject_113,MLII,1,900,F4,0.2,none,7,B4,19.295556035187694,10.844816290900196,0.9951278327949354,0.256159998577932,139,138,4416
113,subject_113,MLII,1,900,F4,0.2,20dB,2,A2,16.70500718923889,14.613345146916727,0.9906922229903173,0.24362607957631105,160,159,5088
113,subject_113,MLII,1,900,F4,0.2,20dB,3,A3,16.668805886365867,14.674378170110428,0.990611925557246,0.25902510925615463,134,133,4256
113,subject_113,MLII,1,900,F4,0.2,20dB,7,B4,16.63837705081098,14.725876325835305,0.9905419920071392,0.26016095639973635,145,144,4608
113,subject_113,MLII,1,900,F4,0.5,none,2,A2,15.664182061525775,16.47369034175556,0.9881782125696134,0.23870020695552352,160,159,5088
113,subject_113,MLII,1,900,F4,0.5,none,3,A3,15.582195150068124,16.629923208810837,0.9879457018598208,0.24356982744970185,148,147,4704
113,subject_113,MLII,1,900,F4,0.5,none,7,B4,15.548881399760804,16.693827875363056,0.9878505209533802,0.2461903173528624,152,151,4832
113,subject_113,MLII,1,900,F4,0.5,20dB,2,A2,14.233468169846418,19.423459877462133,0.9832975016474911,0.23097795901571228,160,159,5088
113,subject_113,MLII,1,900,F4,0.5,20dB,3,A3,14.176669927006218,19.550888772099782,0.9830764701862555,0.23562817542526607,147,146,4672
113,subject_113,MLII,1,900,F4,0.5,20dB,7,B4,14.122625835299147,19.672914729314034,0.9828639946422296,0.23984443602834657,150,149,4768
113,subject_113,MLII,1,900,F5,0.2,none,2,A2,20.16609678419144,9.810590809958214,0.99612375312671,0.08079402923583183,160,159,5088
113,subject_113,MLII,1,900,F5,0.2,none,3,A3,20.15330190091598,9.825053100921885,0.9961112441566315,0.09053822040556989,98,97,3104
113,subject_113,MLII,1,900,F5,0.2,none,7,B4,20.15280366002923,9.825616702783842,0.996111998237282,0.09539776802062194,109,108,3456
113,subject_113,MLII,1,900,F5,0.2,20dB,2,A2,17.123210481160378,13.926419632509763,0.9916479531483681,0.05650146007537531,160,159,5088
113,subject_113,MLII,1,900,F5,0.2,20dB,3,A3,17.11406517098719,13.9410903806945,0.9916288458989708,0.06612613201140939,86,85,2720
